event pre_time(s) post_time(s) val
rssi 6692878225 6695382365 11291
rssi 6695383856 6698116403 11291
rssi 6698119532 6700750513 11360
rssi 6700753465 6703392552 11360
rssi 6703395490 6705990876 11360
rssi 6705994322 6708625254 11286
rssi 6708628192 6711243236 11286
rssi 6711246156 6713860668 11286
rssi 6713863588 6716510252 11325
rssi 6716513136 6718991392 11325
rssi 6718993291 6721591336 11325
rssi 6721592458 6724272291 11320
rssi 6724273941 6726897664 11320
rssi 6726899234 6729523281 11269
rssi 6729524884 6732153420 11269
rssi 6732154995 6734866755 11269
rssi 6734869484 6737496526 11325
rssi 6737499699 6740125384 11325
rssi 6740128069 6742609335 11325
rssi 6742610633 6745372527 11405
rssi 6745375279 6747961607 11405
rssi 6747963770 6750580870 11405
rssi 6750583028 6753210485 11269
rssi 6753213179 6755739107 11269
rssi 6755740657 6758465589 11269
rssi 6758468122 6761094186 11303
rssi 6761096687 6763717957 11303
rssi 6763720321 6766342067 11303
rssi 6766344119 6768971391 11405
rssi 6768973989 6771600680 11405
rssi 6771602935 6774217876 11405
rssi 6774219813 6776782301 11280
rssi 6776784247 6779402416 11280
rssi 6779403910 6782024367 11280
rssi 6782026104 6784654081 11325
rssi 6784655627 6787359086 11325
rssi 6787360571 6789934173 11325
rssi 6789935581 6792472289 11297
rssi 6792473031 6795188616 11297
rssi 6795189948 6797821747 11297
rssi 6797823201 6800445855 11331
rssi 6800447322 6803072772 11331
rssi 6803074234 6805699462 11331
rssi 6805700801 6808327079 11303
rssi 6808328615 6810952539 11303
rssi 6810954111 6813579053 11303
rssi 6813580513 6816210107 11257
rssi 6816211627 6818830871 11257
rssi 6818832332 6821463055 11303
rssi 6821464625 6824086963 11303
rssi 6824088358 6826714536 11303
rssi 6826716226 6829338016 11240
rssi 6829339412 6831965451 11240
rssi 6831967045 6834587427 11240
rssi 6834589098 6837213790 11223
rssi 6837215251 6839767500 11223
rssi 6839768232 6842389809 11223
rssi 6842390466 6845095719 11195
rssi 6845097176 6847683382 11195
rssi 6847685050 6850269232 11195
rssi 6850269923 6853097835 11246
rssi 6853101025 6855641506 11246
rssi 6855644751 6858261746 11246
rssi 6858265096 6860896619 11229
rssi 6860899714 6863514690 11229
rssi 6863517290 6866143229 11229
rssi 6866146579 6868753708 11252
rssi 6868756247 6871416893 11252
rssi 6871419061 6874002944 11252
rssi 6874005535 6876634471 11314
rssi 6876636710 6879256448 11314
rssi 6879258998 6881962942 11314
rssi 6881966196 6884594470 11303
rssi 6884597359 6887215961 11303
rssi 6887218899 6889842735 11303
rssi 6889845611 6892467754 11314
rssi 6892470688 6894965705 11314
rssi 6894967807 6897712030 11314
rssi 6897714746 6900340458 11314
rssi 6900343162 6902964808 11314
rssi 6902967521 6905592573 11360
rssi 6905595181 6908221404 11360
rssi 6908224276 6910838605 11360
rssi 6910841294 6913471783 11382
rssi 6913474503 6916102998 11382
rssi 6916106087 6918720001 11382
rssi 6918722749 6921347310 11320
rssi 6921350431 6923975745 11320
rssi 6923978478 6926593838 11320
rssi 6926596815 6929223799 11291
rssi 6929226524 6931853605 11291
rssi 6931856277 6934477909 11291
rssi 6934480602 6937105818 11314
rssi 6937108606 6939735889 11314
rssi 6939738602 6942357686 11314
rssi 6942360606 6945007697 11314
rssi 6945010907 6947636862 11314
rssi 6947640092 6950252714 11314
rssi 6950256130 6952812986 11365
rssi 6952815761 6955454040 11365
rssi 6955457175 6958141800 11365
rssi 6958145180 6960774265 11382
rssi 6960777420 6963430356 11382
rssi 6963433263 6966013281 11382
rssi 6966016206 6968641181 11240
rssi 6968644253 6971198357 11240
rssi 6971201300 6973891247 11240
rssi 6973894533 6976523154 11503
rssi 6976526230 6979140739 11503
rssi 6979143691 6981774302 11503
rssi 6981777258 6984402135 11400
rssi 6984405341 6987016111 11400
rssi 6987019169 6989642355 11497
rssi 6989645377 6992275677 11497
rssi 6992278744 6994896744 11497
rssi 6994899824 6997527061 11354
rssi 6997530150 7000157886 11354
rssi 7000160784 7002777016 11354
rssi 7002779976 7005404872 11474
rssi 7005408014 7008038759 11474
rssi 7008041639 7010659430 11474
rssi 7010662341 7013290517 11451
rssi 7013293429 7015920354 11451
rssi 7015923261 7018538309 11451
rssi 7018541247 7021169437 11365
rssi 7021172717 7023798503 11365
rssi 7023801419 7026421003 11365
rssi 7026423990 7029023697 11342
rssi 7029026863 7031678864 11342
rssi 7031681762 7034302687 11342
rssi 7034305638 7036933703 11325
rssi 7036936592 7039562070 11325
rssi 7039579209 7042202453 11325
rssi 7042205569 7044818583 11394
rssi 7044821721 7047445625 11394
rssi 7047448514 7050066187 11394
rssi 7050069121 7052695280 11342
rssi 7052698477 7055374260 11342
rssi 7055377986 7057953383 11342
rssi 7057956553 7060582187 11405
rssi 7060585347 7063203138 11405
rssi 7063206754 7065831691 11405
rssi 7065834912 7068411290 11371
rssi 7068414510 7071079137 11371
rssi 7071082738 7073709764 11331
rssi 7073712954 7076342860 11331
rssi 7076346070 7078962008 11331
rssi 7078965173 7081591853 11394
rssi 7081595014 7084226512 11394
rssi 7084229732 7086843937 11394
rssi 7086847367 7089475059 11308
rssi 7089478225 7092112447 11308
rssi 7092115728 7094727599 11308
rssi 7094730744 7097292393 11377
rssi 7097295488 7099925829 11377
rssi 7099929060 7102542984 11377
rssi 7102546159 7105181579 11297
rssi 7105184929 7107807573 11297
rssi 7107810698 7110428650 11297
rssi 7110432000 7113043786 11331
rssi 7113046315 7115672299 11331
rssi 7115675004 7118291843 11331
rssi 7118294512 7120928179 11342
rssi 7120930818 7123550076 11342
rssi 7123552741 7126172094 11342
rssi 7126174578 7128805295 11263
rssi 7128808085 7131527927 11263
rssi 7131531217 7134133077 11263
rssi 7134136287 7136766814 11269
rssi 7136770074 7139250952 11269
rssi 7139253346 7142018437 11269
rssi 7142021652 7144648593 11246
rssi 7144651763 7147265537 11246
rssi 7147268717 7149898813 11246
rssi 7149902189 7152531799 11156
rssi 7152535009 7155149489 11156
rssi 7155152690 7157775594 11089
rssi 7157778533 7160400890 11089
rssi 7160403962 7163024036 11089
rssi 7163026965 7165653062 11133
rssi 7165656023 7168283896 11133
rssi 7168286830 7170883167 11133
rssi 7170886052 7173538913 10977
rssi 7173541815 7176168967 10977
rssi 7176172012 7178782466 10977
rssi 7178785395 7181413224 10994
rssi 7181416132 7184040933 10994
rssi 7184043884 7186657094 10994
rssi 7186660028 7189291049 11027
rssi 7189294000 7191917613 11027
rssi 7191920498 7194541266 11027
rssi 7194544462 7197168565 10950
rssi 7197171904 7199794596 10950
rssi 7199797494 7202412195 10950
rssi 7202415328 7205041386 10966
rssi 7205044471 7207665751 10966
rssi 7207668934 7210285901 10966
rssi 7210289048 7212918181 10950
rssi 7212921141 7215540094 10950
rssi 7215543072 7218157159 10950
rssi 7218160110 7220788437 10938
rssi 7220791656 7223432944 10938
rssi 7223435675 7226002892 10938
rssi 7226005434 7228632719 10966
rssi 7228635341 7231270235 10966
rssi 7231273072 7233880532 10966
rssi 7233883078 7236448860 11089
rssi 7236451267 7239134097 11089
rssi 7239136650 7241760887 11038
rssi 7241763440 7244390502 11038
rssi 7244393162 7247012982 11038
rssi 7247015685 7249643804 11061
rssi 7249646357 7252275289 11061
rssi 7252277984 7254837632 11061
rssi 7254840331 7257482779 11066
rssi 7257485256 7260062725 11066
rssi 7260064171 7262779001 11066
rssi 7262781573 7265405107 11083
rssi 7265407930 7267972979 11083
rssi 7267975434 7270659043 11083
rssi 7270661585 7273261061 11167
rssi 7273263717 7275919208 11167
rssi 7275922045 7278538807 11167
rssi 7278541487 7281169771 11167
rssi 7281172328 7283801092 11167
rssi 7283803637 7286423977 11167
rssi 7286426537 7289055144 11212
rssi 7289057708 7291682604 11212
rssi 7291685168 7294300673 11212
rssi 7294303336 7296934009 11303
rssi 7296936678 7299559505 11303
rssi 7299562292 7302180554 11303
rssi 7302183264 7304814272 11365
rssi 7304816938 7307441105 11365
rssi 7307443793 7310061404 11365
rssi 7310063968 7312693322 11320
rssi 7312695854 7315361215 11320
rssi 7315364389 7317968589 11320
rssi 7317971745 7320596320 11706
rssi 7320599271 7323216639 11706
rssi 7323219590 7325854062 11223
rssi 7325857452 7328482791 11223
rssi 7328486346 7331105024 11223
rssi 7331108204 7333731944 11596
rssi 7333735560 7336276746 11596
rssi 7336279370 7338902705 11596
rssi 7338905249 7341610928 11320
rssi 7341613979 7344243358 11320
rssi 7344246599 7346858490 11320
rssi 7346862251 7349489091 11257
rssi 7349492251 7352123825 11257
rssi 7352127000 7354739302 11257
rssi 7354742717 7357369002 11491
rssi 7357372398 7359995002 11491
rssi 7359998091 7362616363 11491
rssi 7362619305 7365246524 11263
rssi 7365249569 7367877607 11263
rssi 7367880514 7370498558 11263
rssi 7370501607 7373126517 11503
rssi 7373129940 7375754634 11503
rssi 7375757915 7378378501 11503
rssi 7378381426 7381004473 11320
rssi 7381007403 7383633874 11320
rssi 7383637083 7386252572 11320
rssi 7386255773 7388889238 11371
rssi 7388892149 7391512192 11371
rssi 7391515090 7394133588 11371
rssi 7394136522 7396765539 11252
rssi 7396768500 7399414250 11252
rssi 7399416679 7401985385 11252
rssi 7401988335 7404618290 11451
rssi 7404620814 7407239430 11451
rssi 7407242122 7409871006 11325
rssi 7409873555 7412498068 11325
rssi 7412500589 7415119584 11325
rssi 7415122221 7417748737 11257
rssi 7417751272 7420393968 11257
rssi 7420396601 7423002346 11257
rssi 7423004866 7425628549 11314
rssi 7425631379 7428260718 11314
rssi 7428263490 7430883410 11314
rssi 7430886229 7433508710 11201
rssi 7433511405 7436136702 11201
rssi 7436139226 7438756217 11201
rssi 7438759058 7441383790 11173
rssi 7441386322 7444016921 11173
rssi 7444019616 7446635209 11173
rssi 7446638119 7449268832 11139
rssi 7449271385 7451898091 11139
rssi 7451900619 7454519221 11139
rssi 7454521752 7457150006 11206
rssi 7457152562 7459778802 11206
rssi 7459781348 7462349821 11206
rssi 7462352210 7464936494 10977
rssi 7464937915 7467561520 10977
rssi 7467563013 7470271457 10977
rssi 7470274003 7472904667 11201
rssi 7472907275 7475464687 11201
rssi 7475467360 7478146770 11201
rssi 7478149316 7480718477 11111
rssi 7480720928 7483398238 11111
rssi 7483400793 7485978649 11111
rssi 7485981082 7488612435 11173
rssi 7488630019 7491232805 11173
rssi 7491235425 7493864424 11291
rssi 7493867203 7496491279 11291
rssi 7496493804 7499192091 11291
rssi 7499195306 7501825031 11184
rssi 7501828216 7504457325 11184
rssi 7504460516 7506944468 11184
rssi 7506946922 7509700947 11223
rssi 7509703796 7512330499 11223
rssi 7512333450 7514950920 11223
rssi 7514954098 7517582185 11269
rssi 7517585284 7520209903 11269
rssi 7520212797 7522833414 11269
rssi 7522836356 7525464341 11257
rssi 7525467430 7528096630 11257
rssi 7528099551 7530713165 11257
rssi 7530716125 7533344573 11303
rssi 7533347538 7535974089 11303
rssi 7535977005 7538592062 11303
rssi 7538595232 7541193043 11308
rssi 7541195981 7543853458 11308
rssi 7543856347 7546476145 11308
rssi 7546479079 7549105906 11274
rssi 7549108827 7551733468 11274
rssi 7551736393 7554356351 11274
rssi 7554359267 7556986294 11320
rssi 7556989469 7559617437 11320
rssi 7559620632 7562231511 11320
rssi 7562234962 7564865303 11457
rssi 7564868804 7567498039 11457
rssi 7567501239 7570117382 11457
rssi 7570120898 7572748735 11400
rssi 7572752010 7575408390 11400
rssi 7575411305 7577986026 11503
rssi 7577988893 7580614562 11503
rssi 7580617492 7583236635 11503
rssi 7583239702 7585865719 11423
rssi 7585868889 7588499282 11423
rssi 7588502265 7591117526 11423
rssi 7591120656 7593750288 11354
rssi 7593753226 7596381237 11354
rssi 7596384153 7599000332 11354
rssi 7599003252 7601627475 11371
rssi 7601630636 7604263228 11371
rssi 7604266193 7606818543 11371
rssi 7606821294 7609531805 11388
rssi 7609534747 7612079058 11388
rssi 7612081951 7614761847 11388
rssi 7614765066 7617390308 11491
rssi 7617393242 7620022460 11491
rssi 7620025438 7622582850 11491
rssi 7622586010 7625276141 11538
rssi 7625279070 7627906516 11538
rssi 7627909539 7630526479 11538
rssi 7630529626 7633155937 11280
rssi 7633158871 7635786450 11280
rssi 7635789651 7638402972 11280
rssi 7638405941 7641000480 11503
rssi 7641003535 7643670877 11503
rssi 7643674082 7646291311 11503
rssi 7646294472 7648927062 11457
rssi 7648930297 7651552214 11457
rssi 7651555430 7654171763 11457
rssi 7654174943 7656804213 11201
rssi 7656807658 7659455496 11201
rssi 7659458429 7662042241 11567
rssi 7662045442 7664674725 11567
rssi 7664677632 7667319907 11567
rssi 7667323174 7669925339 11257
rssi 7669928277 7672554962 11257
rssi 7672557904 7675177408 11257
rssi 7675180391 7677805469 11331
rssi 7677808799 7680436147 11331
rssi 7680439259 7683039122 11331
rssi 7683042149 7685690883 11212
rssi 7685693804 7688311193 11212
rssi 7688314135 7690936734 11212
rssi 7690939685 7693567082 11274
rssi 7693570016 7696199443 11274
rssi 7696202559 7698821605 11274
rssi 7698824565 7701447528 11044
rssi 7701450444 7704079920 11044
rssi 7704082827 7706637546 11044
rssi 7706640666 7709331429 11005
rssi 7709334340 7711956213 11005
rssi 7711959124 7714573416 11005
rssi 7714576345 7717204552 11061
rssi 7717207681 7719833721 11061
rssi 7719836788 7722456243 11061
rssi 7722459190 7725086988 10867
rssi 7725089904 7727712617 10867
rssi 7727715519 7730329304 10867
rssi 7730332460 7732963926 10955
rssi 7732967002 7735586128 10955
rssi 7735589307 7738202645 10955
rssi 7738205739 7740838175 10894
rssi 7740841047 7743461250 10894
rssi 7743464165 7746060245 10894
rssi 7746063174 7748713569 11077
rssi 7748716698 7751386600 11077
rssi 7751389805 7753965337 11027
rssi 7753968507 7756596359 11027
rssi 7756599670 7759148834 11027
rssi 7759151909 7761848413 11116
rssi 7761851603 7764481594 11116
rssi 7764484794 7767099875 11116
rssi 7767103281 7769728629 11145
rssi 7769731824 7772354098 11145
rssi 7772357288 7774983287 11145
rssi 7774986557 7777609076 11027
rssi 7777612266 7780240980 11027
rssi 7780244415 7782861400 11027
rssi 7782864805 7785493274 11027
rssi 7785496429 7788122188 11027
rssi 7788125658 7790747135 11027
rssi 7790750185 7793372298 11016
rssi 7793375563 7796023658 11016
rssi 7796026869 7798620901 11016
rssi 7798624101 7801249614 11178
rssi 7801252820 7803885695 11178
rssi 7803888890 7806505675 11178
rssi 7806508835 7809136757 11190
rssi 7809139927 7811769647 11190
rssi 7811772843 7814388254 11190
rssi 7814391560 7817019132 11223
rssi 7817022477 7819651526 11223
rssi 7819654706 7822266357 11223
rssi 7822269683 7824901582 11218
rssi 7824904822 7827528046 11218
rssi 7827531282 7830083616 11314
rssi 7830086721 7832784798 11314
rssi 7832788163 7835382049 11314
rssi 7835384898 7837963647 11314
rssi 7837966509 7840597013 11314
rssi 7840599858 7843216669 11314
rssi 7843219638 7845846995 11314
rssi 7845849969 7848469455 11314
rssi 7848471805 7851089725 11314
rssi 7851092583 7853714923 11348
rssi 7853717162 7856346852 11348
rssi 7856349229 7858968301 11348
rssi 7858970954 7861598249 11218
rssi 7861600658 7864225143 11218
rssi 7864227529 7866847220 11218
rssi 7866849624 7869524661 11257
rssi 7869527208 7872154248 11257
rssi 7872156798 7874662437 11257
rssi 7874664204 7877411080 11223
rssi 7877413630 7880041425 11223
rssi 7880044000 7882661567 11223
rssi 7882664120 7885289558 11348
rssi 7885292068 7887894163 11348
rssi 7887896654 7890543513 11348
rssi 7890546019 7893171972 11331
rssi 7893174481 7895802642 11331
rssi 7895805315 7898425639 11331
rssi 7898428189 7901054946 11291
rssi 7901057481 7903683758 11291
rssi 7903686315 7906305876 11291
rssi 7906308415 7908937096 11365
rssi 7908939643 7911561550 11365
rssi 7911564041 7914185391 11348
rssi 7914188156 7916816893 11348
rssi 7916819417 7919446139 11348
rssi 7919448685 7922069048 11291
rssi 7922071772 7924697464 11291
rssi 7924700006 7927352232 11291
rssi 7927354764 7929949747 11286
rssi 7929952322 7932582257 11286
rssi 7932584799 7935203479 11286
rssi 7935217593 7937865687 11342
rssi 7937868872 7940499759 11342
rssi 7940502794 7943115441 11342
rssi 7943118717 7945749524 11365
rssi 7945752719 7948379569 11365
rssi 7948383160 7950998466 11365
rssi 7951001902 7953630936 11297
rssi 7953634337 7956262244 11297
rssi 7956265419 7958886009 11297
rssi 7958889484 7961512453 11269
rssi 7961515649 7964144302 11269
rssi 7964147462 7966763575 11269
rssi 7966766760 7969394011 11240
rssi 7969397191 7972022875 11240
rssi 7972026280 7974641331 11240
rssi 7974644682 7977267711 11190
rssi 7977270981 7979901498 11190
rssi 7979904973 7982522188 11190
rssi 7982525343 7985175026 11139
rssi 7985178211 7987723512 11139
rssi 7987726647 7990342710 11139
rssi 7990345650 7992971108 11111
rssi 7992974243 7995667608 11111
rssi 7995671028 7998283204 11111
rssi 7998286360 8000917457 11167
rssi 8000920892 8003549165 11167
rssi 8003552361 8006105640 11072
rssi 8006108600 8008803993 11072
rssi 8008807198 8011456565 11072
rssi 8011459436 8014047367 11094
rssi 8014050257 8016679496 11094
rssi 8016682403 8019324379 11094
rssi 8019327259 8021934791 11184
rssi 8021937828 8024562967 11184
rssi 8024565891 8027184451 11184
rssi 8027187656 8029817465 11269
rssi 8029820413 8032446941 11269
rssi 8032449838 8035067606 11269
rssi 8035070544 8037662166 11178
rssi 8037664881 8040327023 11178
rssi 8040329939 8042950711 11178
rssi 8042953801 8045578878 11133
rssi 8045582092 8048149759 11133
rssi 8048152546 8050677705 11133
rssi 8050679428 8053259395 11105
rssi 8053260619 8055973332 11105
rssi 8055975073 8058611305 11105
rssi 8058613032 8061240887 11156
rssi 8061242578 8063869755 11156
rssi 8063871581 8066491966 11156
rssi 8066493703 8069120631 11116
rssi 8069122350 8071750556 11116
rssi 8071752359 8074374298 11116
rssi 8074376038 8077002783 11206
rssi 8077004741 8079629107 11206
rssi 8079631045 8082246582 11206
rssi 8082248575 8084878611 11105
rssi 8084880639 8087504715 11105
rssi 8087506733 8090128155 11139
rssi 8090130158 8092760394 11139
rssi 8092762327 8095390494 11139
rssi 8095392488 8098012342 11167
rssi 8098014380 8100646098 11167
rssi 8100648092 8103268827 11167
rssi 8103270835 8105897629 11150
rssi 8105899365 8108524643 11150
rssi 8108526402 8111135723 11150
rssi 8111137508 8113780014 11184
rssi 8113781782 8116408555 11184
rssi 8116410331 8119035148 11184
rssi 8119036885 8121662217 10966
rssi 8121664015 8124287676 10966
rssi 8124289510 8126912063 10966
rssi 8126913799 8129537441 11246
rssi 8129539200 8132163502 11246
rssi 8132165265 8134786598 11246
rssi 8134788330 8137415812 11173
rssi 8137417530 8140046452 11173
rssi 8140048268 8142671214 11173
rssi 8142672924 8145296834 10922
rssi 8145298628 8147923223 10922
rssi 8147925012 8150541690 10922
rssi 8150543493 8153169091 11596
rssi 8153170903 8155784467 11596
rssi 8155786216 8158423816 11596
rssi 8158425632 8161055183 11033
rssi 8161056986 8163684952 11033
rssi 8163686728 8166308212 11033
rssi 8166309939 8168940617 11297
rssi 8168942376 8171566678 11297
rssi 8171568450 8174203941 11348
rssi 8174205726 8176821195 11348
rssi 8176822998 8179449134 11348
rssi 8179450857 8182072074 11308
rssi 8182073859 8184704332 11308
rssi 8184706125 8187373196 11308
rssi 8187375290 8189956184 11195
rssi 8189958133 8192587102 11195
rssi 8192589130 8195208883 11195
rssi 8195210902 8197837877 11206
rssi 8197839901 8200463976 11206
rssi 8200465960 8203084296 11206
rssi 8203086229 8205712478 11303
rssi 8205714482 8208343050 11303
rssi 8208344998 8210966860 11303
rssi 8210968873 8213594787 11044
rssi 8213596736 8216224713 11044
rssi 8216226776 8218847111 11044
rssi 8218849154 8221476180 11263
rssi 8221478138 8224106270 11263
rssi 8224108264 8226728843 11263
rssi 8226730902 8229358308 11150
rssi 8229360276 8231987663 11150
rssi 8231989626 8234609760 11150
rssi 8234611773 8237238073 11286
rssi 8237240106 8239868514 11286
rssi 8239870517 8242489625 11286
rssi 8242491648 8245119060 11235
rssi 8245121078 8247752085 11235
rssi 8247754053 8250372465 11235
rssi 8250374503 8253002054 11286
rssi 8253004078 8255629190 11286
rssi 8255631183 8258206459 11195
rssi 8258208463 8260887013 11195
rssi 8260889016 8263515030 11195
rssi 8263516928 8266138064 11156
rssi 8266140052 8268770934 11156
rssi 8268772852 8271396853 11156
rssi 8271398806 8274018199 11360
rssi 8274020172 8276647914 11360
rssi 8276649888 8279267658 11360
rssi 8279269661 8281896881 11337
rssi 8281898622 8284524366 11337
rssi 8284526111 8287147422 11337
rssi 8287149207 8289773567 11400
rssi 8289775317 8292398889 11400
rssi 8292400661 8295017305 11400
rssi 8295019037 8297645707 11257
rssi 8297647430 8300276282 11257
rssi 8300278058 8302898244 11257
rssi 8302899985 8305526049 11308
rssi 8305527856 8308153601 11308
rssi 8308155422 8310776804 11308
rssi 8310778545 8313403457 11331
rssi 8313405233 8316034400 11331
rssi 8316036159 8318657306 11331
rssi 8318659095 8321288984 11303
rssi 8321290796 8323917044 11303
rssi 8323918860 8326539695 11303
rssi 8326541475 8329167790 11377
rssi 8329169539 8331797664 11377
rssi 8331799387 8334419141 11377
rssi 8334420886 8337050081 11314
rssi 8337051826 8339679040 11314
rssi 8339680860 8342305051 11491
rssi 8342306823 8344936146 11491
rssi 8344937971 8347562853 11491
rssi 8347564589 8350184996 11280
rssi 8350186799 8352814213 11280
rssi 8352816034 8355437309 11280
rssi 8355439081 8358059185 11660
rssi 8358060957 8360688829 11660
rssi 8360690646 8363348692 11660
rssi 8363350500 8365938493 11195
rssi 8365940252 8368568449 11195
rssi 8368570288 8371190894 11195
rssi 8371192661 8373820878 11365
rssi 8373822632 8376449432 11365
rssi 8376451199 8379070787 11365
rssi 8379072519 8381701620 11463
rssi 8381703391 8384311968 11463
rssi 8384320793 8386935186 11463
rssi 8387637176 8389556486 11274
rssi 8389557841 8392179748 11274
rssi 8392181101 8394902421 11274
rssi 8394904898 8397530656 11354
rssi 8397533080 8400160098 11354
rssi 8400162506 8402782797 11354
rssi 8402785461 8405412710 11320
rssi 8405415111 8408038584 11320
rssi 8408041025 8410660889 11320
rssi 8410663383 8413289370 11503
rssi 8413291858 8415918235 11503
rssi 8415920673 8418543966 11503
rssi 8418546566 8421169742 11405
rssi 8421172166 8423796100 11405
rssi 8423798508 8426418405 11468
rssi 8426421026 8429048939 11468
rssi 8429051343 8431680793 11468
rssi 8431683194 8434302289 11291
rssi 8434304690 8436933302 11291
rssi 8436935970 8439562698 11291
rssi 8439565135 8442182174 11354
rssi 8442184859 8444816582 11354
rssi 8444818983 8447442215 11354
rssi 8447444609 8450064673 11303
rssi 8450067094 8452698677 11303
rssi 8452701091 8455358889 11303
rssi 8455361588 8457957762 11252
rssi 8457960308 8460590312 11252
rssi 8460592854 8463148752 11252
rssi 8463151206 8465776169 11218
rssi 8465778716 8468406210 11218
rssi 8468408934 8471013807 11218
rssi 8471015686 8473651664 11139
rssi 8473654104 8476275210 11139
rssi 8476277195 8478898541 11139
rssi 8478900504 8481529820 11195
rssi 8481531772 8484155155 11195
rssi 8484157147 8486769479 11195
rssi 8486771169 8489483617 11145
rssi 8489486174 8492113603 11145
rssi 8492116134 8494611703 11145
rssi 8494613455 8497364906 11212
rssi 8497367729 8499996021 11212
rssi 8499998651 8502612946 11212
rssi 8502615535 8505243820 11145
rssi 8505246472 8507872499 11145
rssi 8507875019 8510495320 11077
rssi 8510497841 8513125965 11077
rssi 8513128529 8515756727 11077
rssi 8515759284 8518375098 11190
rssi 8518377997 8520966669 11190
rssi 8520968570 8523594108 11190
rssi 8523596089 8526215337 11111
rssi 8526217152 8528847381 11111
rssi 8528849409 8531475463 11111
rssi 8531477584 8534092287 11235
rssi 8534094140 8536727641 11235
rssi 8536729632 8539380353 11235
rssi 8539382058 8541972435 11201
rssi 8541974180 8544599955 11201
rssi 8544601726 8547217347 11201
rssi 8547219098 8549849555 11377
rssi 8549851300 8552487928 11377
rssi 8552489716 8555103206 11377
rssi 8555105133 8557728775 11303
rssi 8557730542 8560358683 11303
rssi 8560360452 8562981428 11303
rssi 8562983165 8565610040 11274
rssi 8565611787 8568240986 11274
rssi 8568242907 8570863424 11274
rssi 8570865155 8573491912 11240
rssi 8573493655 8576116588 11240
rssi 8576118351 8578743033 11240
rssi 8578744721 8581367492 11263
rssi 8581369285 8583997929 11263
rssi 8583999690 8586621555 11263
rssi 8586623462 8589249228 11320
rssi 8589250975 8591821047 11320
rssi 8591822690 8594498738 11178
rssi 8594500501 8597125363 11178
rssi 8597127142 8599655772 11178
rssi 8599656747 8602377797 11201
rssi 8602379797 8605003026 11201
rssi 8605005021 8607632774 11201
rssi 8607634545 8610252946 11223
rssi 8610254709 8612884926 11223
rssi 8612886691 8615413175 11223
rssi 8615414299 8618133160 11280
rssi 8618134903 8620762744 11280
rssi 8620764520 8623386516 11280
rssi 8623388285 8626009248 11320
rssi 8626011051 8628639087 11320
rssi 8628640855 8631181950 11320
rssi 8631183018 8633883656 11269
rssi 8633885561 8636518449 11269
rssi 8636520209 8639140278 11269
rssi 8639142037 8641669054 11331
rssi 8641670196 8644288227 11331
rssi 8644289020 8646940393 11331
rssi 8646941349 8649648564 11354
rssi 8649650361 8652279044 11354
rssi 8652280799 8654902944 11354
rssi 8654904847 8657527896 11280
rssi 8657529956 8660155653 11280
rssi 8660157404 8662776575 11280
rssi 8662778812 8665406880 11303
rssi 8665408941 8668036880 11303
rssi 8668038645 8670659921 11303
rssi 8670661780 8673290457 11314
rssi 8673292207 8675919528 11314
rssi 8675921282 8678540906 11286
rssi 8678542797 8681168751 11286
rssi 8681170510 8683798757 11286
rssi 8683800536 8686421268 11235
rssi 8686422954 8689048373 11235
rssi 8689050152 8691677322 11235
rssi 8691679093 8694302533 11291
rssi 8694304540 8696936566 11291
rssi 8696938363 8699562680 11291
rssi 8699564611 8702179218 11206
rssi 8702180961 8704810389 11206
rssi 8704812158 8707432751 11206
rssi 8707434670 8710054083 11212
rssi 8710055832 8712686337 11212
rssi 8712688034 8715364205 11212
rssi 8715367461 8718022322 11223
rssi 8718025748 8720649618 11223
rssi 8720652828 8723265055 11223
rssi 8723268360 8725895992 11240
rssi 8725899172 8728523588 11240
rssi 8728526773 8731143161 11240
rssi 8731146362 8733769060 11229
rssi 8733772240 8736405126 11229
rssi 8736408311 8738959832 11229
rssi 8738963063 8741608088 11139
rssi 8741611148 8744222443 11139
rssi 8744225533 8746905946 11139
rssi 8746909332 8749536738 11161
rssi 8749539903 8752168667 11161
rssi 8752171902 8754787148 11161
rssi 8754790404 8757353214 11173
rssi 8757356139 8760053630 11173
rssi 8760056805 8762672587 11145
rssi 8762675778 8765305032 11145
rssi 8765308182 8767935538 11145
rssi 8767938733 8770554050 11195
rssi 8770557345 8773120326 11195
rssi 8773123441 8775819905 11195
rssi 8775823416 8778438933 11089
rssi 8778442183 8781071468 11089
rssi 8781074688 8783702710 11089
rssi 8783706090 8786325639 11116
rssi 8786328964 8788961734 11116
rssi 8788964929 8791548890 11116
rssi 8791552310 8794203575 11195
rssi 8794207046 8796838103 11195
rssi 8796841294 8799466556 11195
rssi 8799469752 8802083536 11206
rssi 8802086841 8804717998 11206
rssi 8804721203 8807370716 11206
rssi 8807374077 8809961998 11291
rssi 8809965394 8812594603 11291
rssi 8812598049 8815216084 11291
rssi 8815219295 8817840501 11229
rssi 8817843421 8820472625 11229
rssi 8820475523 8823093330 11229
rssi 8823096291 8825724274 11246
rssi 8825727212 8828356234 11246
rssi 8828359176 8830975715 11246
rssi 8830978635 8833599781 11223
rssi 8833617455 8836234140 11223
rssi 8836237034 8838802466 11223
rssi 8838805297 8841418765 11235
rssi 8841421739 8844114793 11235
rssi 8844117989 8846735779 11263
rssi 8846738725 8849367791 11263
rssi 8849370702 8852001006 11263
