event pre_time(s) post_time(s) val
rssi 7363340833 7365974230 11842
rssi 7365977046 7368610529 11842
rssi 7368613095 7371231145 11842
rssi 7371234217 7373871122 11949
rssi 7373873909 7376534725 11949
rssi 7376537055 7379119842 11907
rssi 7379122217 7381763884 11907
rssi 7381766218 7384405587 11907
rssi 7384408683 7387016930 12032
rssi 7387019277 7389649375 12032
rssi 7389651696 7392271013 12032
rssi 7392273352 7394902759 12044
rssi 7394905116 7397535321 12044
rssi 7397537664 7400157084 12044
rssi 7400159436 7402791798 11937
rssi 7402794132 7405428924 11937
rssi 7405431383 7408054746 11937
rssi 7408057084 7410690679 11913
rssi 7410693281 7413308210 11913
rssi 7413310861 7415944772 11913
rssi 7415947102 7418581641 11889
rssi 7418583958 7421215940 11889
rssi 7421218252 7423774987 11889
rssi 7423777339 7426474791 11895
rssi 7426477330 7429109905 11895
rssi 7429112234 7431737628 11895
rssi 7431739953 7434372118 11919
rssi 7434374297 7437004216 11919
rssi 7437006546 7439631379 11919
rssi 7439633735 7442263312 11931
rssi 7442265646 7444899370 11931
rssi 7444901678 7447527731 11931
rssi 7447530070 7450159477 12032
rssi 7450161878 7452754049 12032
rssi 7452756370 7455413498 12032
rssi 7455416095 7458050323 11961
rssi 7458052662 7460683535 11961
rssi 7460685851 7463300945 12056
rssi 7463303288 7465938652 12056
rssi 7465941089 7468567502 12056
rssi 7468569966 7471190864 11997
rssi 7471193199 7473827613 11997
rssi 7473829944 7476514736 11997
rssi 7476517262 7479090533 12032
rssi 7479093114 7481729653 12032
rssi 7481732214 7484345428 12032
rssi 7484347979 7486981010 12044
rssi 7486983787 7489610859 12044
rssi 7489613409 7492232337 12044
rssi 7492234903 7494863780 12014
rssi 7494866330 7497498123 12014
rssi 7497500664 7500117362 12014
rssi 7500136076 7502745491 12020
rssi 7502748027 7505377976 12020
rssi 7505380737 7507995004 12020
rssi 7507997650 7510631839 11991
rssi 7510634400 7513265446 11991
rssi 7513267977 7515890117 11991
rssi 7515892904 7518521991 12032
rssi 7518524541 7521156771 12032
rssi 7521159301 7523777683 12032
rssi 7523780464 7526404394 12020
rssi 7526406975 7529036036 12020
rssi 7529038592 7531653691 12020
rssi 7531656458 7534288256 11991
rssi 7534290952 7536929030 11991
rssi 7536931736 7539549797 11991
rssi 7539552518 7542186386 11973
rssi 7542188932 7544727541 11973
rssi 7544730568 7547300762 12014
rssi 7547302657 7549981625 12014
rssi 7549983409 7552643975 12014
rssi 7552646551 7555238435 12020
rssi 7555240480 7557957418 12020
rssi 7557959828 7560520439 12020
rssi 7560522907 7563128578 12038
rssi 7563130632 7565777543 12038
rssi 7565779970 7568428748 12038
rssi 7568431211 7571027247 12008
rssi 7571029470 7573647045 12008
rssi 7573649157 7576269245 12008
rssi 7576271303 7578912649 12002
rssi 7578914805 7581524727 12002
rssi 7581527111 7584225150 12002
rssi 7584227484 7586857636 12032
rssi 7586859974 7589487965 12032
rssi 7589490282 7591982656 12032
rssi 7591984813 7594719077 12026
rssi 7594721118 7597345911 12026
rssi 7597347909 7599966553 12026
rssi 7599968798 7602597251 12038
rssi 7602599291 7605231356 12038
rssi 7605233379 7607853597 12038
rssi 7607855628 7610487871 12032
rssi 7610489927 7613118561 12032
rssi 7613120668 7615679557 12032
rssi 7615681573 7618275304 11919
rssi 7618276663 7620917847 11919
rssi 7620919134 7623637259 11919
rssi 7623639296 7626272177 11889
rssi 7626274222 7628906716 11889
rssi 7628908721 7631531833 11973
rssi 7631533871 7634167260 11973
rssi 7634169279 7636803595 11973
rssi 7636805640 7639422939 12020
rssi 7639424995 7642098498 12020
rssi 7642100810 7644709288 12020
rssi 7644711881 7647328677 12008
rssi 7647331051 7649962379 12008
rssi 7649964918 7652585866 12008
rssi 7652588195 7655212377 12068
rssi 7655214720 7657850104 12068
rssi 7657852650 7660501182 12068
rssi 7660503212 7663072373 11967
rssi 7663074687 7665705753 11967
rssi 7665707743 7668330987 11967
rssi 7668333021 7670964189 12032
rssi 7670966405 7673597172 12032
rssi 7673599253 7676224994 12032
rssi 7676227345 7678856858 11979
rssi 7678858972 7681490544 11979
rssi 7681492538 7684112840 11979
rssi 7684114889 7686748233 11967
rssi 7686750248 7689382251 11967
rssi 7689384237 7692008079 11967
rssi 7692010106 7694644266 11973
rssi 7694646270 7697283267 11973
rssi 7697285260 7699909744 11973
rssi 7699911741 7702538239 11985
rssi 7702540258 7705176872 11985
rssi 7705178891 7707803979 11985
rssi 7707806013 7710435352 11907
rssi 7710437385 7713068269 11907
rssi 7713070336 7715695190 11937
rssi 7715697235 7718330648 11937
rssi 7718332693 7720967112 11937
rssi 7720969139 7723593672 11907
rssi 7723595691 7726229266 11907
rssi 7726231333 7728792540 11907
rssi 7728794679 7731484866 11943
rssi 7731487210 7734090017 11943
rssi 7734092813 7736722782 11943
rssi 7736725905 7739333250 11955
rssi 7739335556 7741971559 11955
rssi 7741973984 7744603156 11955
rssi 7744605486 7747228810 11889
rssi 7747231105 7749861294 11889
rssi 7749863564 7752499863 11889
rssi 7752502133 7755126494 11871
rssi 7755128764 7757844569 11871
rssi 7757847100 7760509778 11871
rssi 7760512143 7762978978 11895
rssi 7762981753 7765727269 11895
rssi 7765729826 7768353985 11895
rssi 7768356378 7770984382 12008
rssi 7770986939 7773613286 12008
rssi 7773615602 7776179559 12008
rssi 7776181979 7778869753 11913
rssi 7778872185 7781503455 11913
rssi 7781505838 7784128175 11913
rssi 7784130715 7786763980 11919
rssi 7786766524 7789399651 11919
rssi 7789401954 7792024697 11919
rssi 7792027481 7794593237 11907
rssi 7794595763 7797292684 11907
rssi 7797295295 7799850996 11943
rssi 7799853656 7802490561 11943
rssi 7802493639 7805087278 11943
rssi 7805089260 7807676564 11955
rssi 7807678297 7810344230 11955
rssi 7810346320 7812965423 11955
rssi 7812967272 7815706376 11979
rssi 7815708706 7818345990 11979
rssi 7818348173 7820979910 11979
rssi 7820982195 7823607143 11943
rssi 7823609540 7826159334 11943
rssi 7826161499 7828807684 11943
rssi 7828809982 7831482366 11937
rssi 7831484963 7834134409 11937
rssi 7834136955 7836775328 11937
rssi 7836778160 7839349246 11919
rssi 7839352002 7841940789 11919
rssi 7841942574 7844667114 11919
rssi 7844669901 7847292392 11824
rssi 7847295158 7849930750 11824
rssi 7849933752 7852562167 11824
rssi 7852564608 7855186738 11836
rssi 7855189485 7857825683 11836
rssi 7857828244 7860490441 11836
rssi 7860493252 7863074747 11818
rssi 7863077237 7865712156 11818
rssi 7865714739 7868337602 11818
rssi 7868339959 7870973714 11830
rssi 7870976080 7873609292 11830
rssi 7873611626 7876230364 11830
rssi 7876232712 7878865580 11830
rssi 7878867946 7881499652 11830
rssi 7881501920 7884125460 11907
rssi 7884127843 7886759443 11907
rssi 7886761928 7889394468 11907
rssi 7889396779 7892018561 11931
rssi 7892020967 7894652975 11931
rssi 7894655358 7897228205 11931
rssi 7897230838 7899910012 11877
rssi 7899912373 7902542119 11877
rssi 7902544471 7905177612 11877
rssi 7905180410 7907803976 11806
rssi 7907806320 7910432787 11806
rssi 7910435148 7913069420 11806
rssi 7913071728 7915693517 11913
rssi 7915695816 7918326430 11913
rssi 7918328729 7920961803 11913
rssi 7920964021 7923587437 11895
rssi 7923589758 7926220310 11895
rssi 7926222943 7928856592 11895
rssi 7928858873 7931481241 11848
rssi 7931483584 7934121437 11848
rssi 7934123978 7936755866 11848
rssi 7936758447 7939380923 11907
rssi 7939383810 7942018956 11907
rssi 7942021497 7944632591 11907
rssi 7944635448 7947197708 11866
rssi 7947213781 7949913317 11866
rssi 7949915893 7952540956 11866
rssi 7952543727 7955165411 11877
rssi 7955167997 7957804832 11877
rssi 7957807839 7960470356 11883
rssi 7960472855 7963057282 11883
rssi 7963059629 7965691068 11883
rssi 7965693656 7968314278 11842
rssi 7968316635 7970952270 11842
rssi 7970954609 7973584462 11842
rssi 7973586926 7976207855 11818
rssi 7976210221 7978845820 11818
rssi 7978848186 7981479999 11818
rssi 7981482534 7984104390 11812
rssi 7984106783 7986740413 11812
rssi 7986742787 7989375429 11812
rssi 7989377902 7992002978 11818
rssi 7992005352 7994632008 11818
rssi 7994634374 7997267931 11818
rssi 7997270234 7999893674 11889
rssi 7999896026 8002526785 11889
rssi 8002529102 8005165350 11889
rssi 8005167635 8007793329 11866
rssi 8007795677 8010424034 11866
rssi 8010426431 8013058585 11866
rssi 8013060910 8015680300 11860
rssi 8015682652 8018312325 11860
rssi 8018314663 8020965693 11860
rssi 8020968766 8023567406 11830
rssi 8023569762 8026139513 11830
rssi 8026142079 8028839054 11830
rssi 8028841376 8031462588 11759
rssi 8031465105 8034040314 11759
rssi 8034042886 8036659861 11759
rssi 8036662206 8039281998 11812
rssi 8039284514 8041925646 11812
rssi 8041927921 8044548359 11830
rssi 8044550755 8047175178 11830
rssi 8047177448 8049814089 11830
rssi 8049816495 8052474131 11683
rssi 8052476390 8055067099 11683
rssi 8055069171 8057780911 11683
rssi 8057783370 8060428915 11759
rssi 8060431356 8063038460 11759
rssi 8063041119 8065603891 11759
rssi 8065605785 8068300771 11759
rssi 8068303622 8070933909 11759
rssi 8070936480 8073562664 11759
rssi 8073564873 8076188407 11800
rssi 8076190999 8078818903 11800
rssi 8078821286 8081450099 11800
rssi 8081452656 8084071548 11718
rssi 8084073882 8086704583 11718
rssi 8086707135 8089338995 11718
rssi 8089341285 8091963442 11759
rssi 8091965776 8094598295 11759
rssi 8094600625 8097230689 11759
rssi 8097233010 8099857581 11724
rssi 8099859915 8102487289 11724
rssi 8102489601 8105123140 11724
rssi 8105125448 8107751066 11854
rssi 8107753395 8110382858 11854
rssi 8110385665 8113019400 11854
rssi 8113021734 8115641053 11759
rssi 8115643423 8118274031 11759
rssi 8118276410 8120907013 11783
rssi 8120909334 8123537153 11783
rssi 8123539510 8126167912 11783
rssi 8126170313 8128802347 11866
rssi 8128804686 8131429150 11866
rssi 8131431529 8134068849 11866
rssi 8134071405 8136704758 11854
rssi 8136707239 8139328950 11854
rssi 8139331351 8141965627 11854
rssi 8141968398 8144555253 11836
rssi 8144557929 8147221057 11836
rssi 8147223849 8149861558 11836
rssi 8149864109 8152520828 11824
rssi 8152523224 8155110695 11824
rssi 8155113057 8157747411 11824
rssi 8157749710 8160373292 11877
rssi 8160375626 8163009419 11877
rssi 8163011762 8165641252 11877
rssi 8165643551 8168262985 11765
rssi 8168265360 8170899719 11765
rssi 8170902779 8173530072 11765
rssi 8173532407 8176159722 11765
rssi 8176162030 8178792891 11765
rssi 8178795471 8181427611 11765
rssi 8181430168 8184051603 11812
rssi 8184054080 8186681765 11812
rssi 8186684175 8189317216 11812
rssi 8189319559 8191941947 11795
rssi 8191944593 8194576007 11795
rssi 8194578199 8197211132 11795
rssi 8197213498 8199775517 11907
rssi 8199777874 8202466574 11907
rssi 8202468926 8205103860 11907
rssi 8205106435 8207728128 11830
rssi 8207730494 8210382832 11830
rssi 8210385786 8212998904 11925
rssi 8213001242 8215615541 11925
rssi 8215618735 8218146234 11925
rssi 8218148230 8220779220 11771
rssi 8220781141 8223400990 11771
rssi 8223402972 8226052004 11771
rssi 8226053612 8228681664 11806
rssi 8228683250 8231305171 11806
rssi 8231306690 8233940763 11806
rssi 8233942327 8236568715 11860
rssi 8236570274 8239194357 11860
rssi 8239195933 8241826172 11860
rssi 8241827714 8244501078 11771
rssi 8244502827 8247085422 11771
rssi 8247087156 8249718971 11771
rssi 8249720740 8252343559 11931
rssi 8252345308 8254977102 11931
rssi 8254978751 8257611378 11931
rssi 8257613132 8260237550 11824
rssi 8260239259 8262874011 11824
rssi 8262875790 8265507685 11824
rssi 8265509459 8268133140 11842
rssi 8268134889 8270766809 11842
rssi 8270768599 8273397304 11842
rssi 8273398810 8276026168 11848
rssi 8276027759 8278658007 11848
rssi 8278659526 8281291782 11848
rssi 8281293345 8283918051 11753
rssi 8283919636 8286554138 11753
rssi 8286555710 8289170031 11753
rssi 8289171608 8291813700 11724
rssi 8291815273 8294446976 11724
rssi 8294448504 8297080324 11718
rssi 8297081892 8299704610 11718
rssi 8299706156 8302338911 11718
rssi 8302340465 8304973216 11718
rssi 8304974784 8307598937 11718
rssi 8307600496 8310231353 11718
rssi 8310232903 8312864553 11789
rssi 8312866104 8315492265 11789
rssi 8315493856 8318127132 11789
rssi 8318128696 8320756974 11800
rssi 8320758555 8323377446 11800
rssi 8323379014 8326008967 11800
rssi 8326010540 8328638060 11654
rssi 8328639650 8331362243 11654
rssi 8331364764 8334006318 11654
rssi 8334008621 8336634012 11759
rssi 8336636476 8339262731 11759
rssi 8339265087 8341896332 11759
rssi 8341898930 8344526926 11666
rssi 8344529261 8347151324 11666
rssi 8347153828 8349765957 11666
rssi 8349768255 8352438485 11666
rssi 8352440970 8355045896 11666
rssi 8355048230 8357680633 11666
rssi 8357682950 8360303962 11660
rssi 8360306536 8362939617 11660
rssi 8362942183 8365571256 11660
rssi 8365573652 8368191254 11660
rssi 8368194281 8370824312 11660
rssi 8370826858 8373458713 11753
rssi 8373461254 8376083762 11753
rssi 8376086323 8378715797 11753
rssi 8378718348 8381352303 11660
rssi 8381354824 8383971474 11660
rssi 8383974050 8386606977 11660
rssi 8386609658 8389238346 11701
rssi 8389240992 8391863951 11701
rssi 8391866518 8394496052 11701
rssi 8394498718 8397129761 11730
rssi 8397147749 8399774867 11730
rssi 8400793287 8401750443 11730
rssi 8401753204 8405019117 11742
rssi 8405022395 8407643269 11742
rssi 8407645870 8410276041 11742
rssi 8410278582 8412910482 11742
rssi 8412913354 8415535602 11742
rssi 8415538152 8418169747 11742
rssi 8418172503 8420804248 11759
rssi 8420806789 8423428831 11759
rssi 8423431407 8426057334 11759
rssi 8426059682 8428694121 11759
rssi 8428696603 8431320813 11759
rssi 8431323183 8433956793 11759
rssi 8433959114 8436584875 11777
rssi 8436587415 8439210409 11777
rssi 8439212828 8441845565 11777
rssi 8441847872 8444505682 11712
rssi 8444507851 8447085513 11712
rssi 8447087778 8449721329 11712
rssi 8449723567 8452344185 11806
rssi 8452346346 8454979214 11806
rssi 8454981752 8457609704 11866
rssi 8457611869 8460236306 11866
rssi 8460238472 8462869463 11866
rssi 8462872013 8465500975 11866
rssi 8465503132 8468130402 11866
rssi 8468132447 8470766269 11866
rssi 8470768414 8473400431 11836
rssi 8473402841 8476025258 11836
rssi 8476027443 8478661958 11836
rssi 8478663967 8481290145 11666
rssi 8481292326 8483919668 11666
rssi 8483921833 8486553319 11666
rssi 8486555797 8489186247 11636
rssi 8489188645 8491810574 11636
rssi 8491812916 8494444739 11636
rssi 8494446876 8497075756 11561
rssi 8497077933 8499701346 11561
rssi 8499703495 8502333568 11561
rssi 8502335946 8504966738 11860
rssi 8504968875 8507591250 11860
rssi 8507593620 8510223380 11860
rssi 8510225797 8512853723 11795
rssi 8512855908 8515480749 11795
rssi 8515482938 8518135208 11795
rssi 8518137915 8520772080 11889
rssi 8520774836 8523395079 11889
rssi 8523397660 8526033625 11889
rssi 8526036697 8528665365 11871
rssi 8528668362 8531288068 11871
rssi 8531290860 8533929175 11871
rssi 8533931706 8536559627 11949
rssi 8536562438 8539184059 11949
rssi 8539186625 8541825046 11961
rssi 8541828103 8544494300 11961
rssi 8544496670 8547078407 11961
rssi 8547080760 8549715301 11943
rssi 8549717604 8552339792 11943
rssi 8552342135 8554978240 11943
rssi 8554980562 8557608621 11901
rssi 8557610951 8560233745 11901
rssi 8560236306 8562865390 11901
rssi 8562867769 8565503598 11979
rssi 8565506119 8568127323 11979
rssi 8568129679 8570761548 11979
rssi 8570763922 8573397715 12008
rssi 8573400049 8576017012 12008
rssi 8576019765 8578645481 12008
rssi 8578648065 8581269202 12020
rssi 8581271714 8583890432 12020
rssi 8583892931 8586541483 12020
rssi 8586544009 8589153117 12074
rssi 8589155443 8591773790 12074
rssi 8591776160 8594405463 12074
rssi 8594407793 8596990960 12099
rssi 8596993500 8599661773 12099
rssi 8599664121 8602290826 12099
rssi 8602293174 8604922936 12201
rssi 8604925399 8607547783 12201
rssi 8607550420 8610176707 12201
rssi 8610179045 8612812567 12087
rssi 8612814897 8615436644 12087
rssi 8615438978 8618071476 12087
rssi 8618074022 8620704048 12147
rssi 8620706458 8623326992 12147
rssi 8623329909 8625966284 12111
rssi 8625969016 8628598761 12111
rssi 8628601452 8631219630 12111
rssi 8631222201 8633859123 12117
rssi 8633861659 8636522338 12117
rssi 8636524668 8639106691 12117
rssi 8639109056 8641746409 12068
rssi 8641748743 8644366864 12068
rssi 8644369225 8647001477 12068
rssi 8647004011 8649633389 12074
rssi 8649635746 8652253564 12074
rssi 8652255889 8654887196 12074
rssi 8654889548 8657503357 12141
rssi 8657505865 8660148808 12141
rssi 8660151343 8662779848 12141
rssi 8662782204 8665415112 12141
rssi 8665417829 8668042453 12141
rssi 8668044810 8670672526 12141
rssi 8670674856 8673306150 12153
rssi 8673308930 8675930008 12153
rssi 8675932352 8678564755 12153
rssi 8678567147 8681196997 12074
rssi 8681199305 8683821435 12074
rssi 8683823801 8686452145 12074
rssi 8686454970 8689084334 12026
rssi 8689086637 8691706358 12026
rssi 8691708714 8694336502 12026
rssi 8694338930 8696968272 12026
rssi 8696970611 8699590741 12026
rssi 8699593124 8702220903 12026
rssi 8702223251 8704858505 12195
rssi 8704860835 8707480702 12195
rssi 8707483317 8710119436 11985
rssi 8710122002 8712757911 11985
rssi 8712760447 8715379798 11985
rssi 8715382655 8718016770 12068
rssi 8718019546 8720648454 12068
rssi 8720651000 8723268672 12068
rssi 8723271238 8725903514 12038
rssi 8725906386 8728534427 12038
rssi 8728537093 8731154956 12038
rssi 8731157953 8733794709 11955
rssi 8733797320 8736456464 11955
rssi 8736459209 8739046087 11955
rssi 8739048488 8741684001 11991
rssi 8741686380 8744306327 11991
rssi 8744308670 8746941862 11991
rssi 8746944218 8749574617 12026
rssi 8749576947 8752196065 12026
rssi 8752198658 8754829542 12026
rssi 8754831876 8757467050 11985
rssi 8757469527 8760034877 11985
rssi 8760037831 8762722617 11985
rssi 8762724928 8765348114 12008
rssi 8765350569 8767975265 12008
rssi 8767977599 8770600536 12008
rssi 8770602884 8773236347 12044
rssi 8773238663 8775876288 12044
rssi 8775878854 8778490047 12044
rssi 8778492412 8781121470 12044
rssi 8781123777 8783743217 12044
rssi 8783745560 8786375374 12044
rssi 8786377776 8789003030 12002
rssi 8789005373 8791627404 12002
rssi 8791629609 8794258537 11931
rssi 8794261085 8796895898 11931
rssi 8796898215 8799520434 11931
rssi 8799522818 8802132131 11967
rssi 8802134448 8804786269 11967
rssi 8804788626 8807411015 11967
rssi 8807413354 8810052247 11949
rssi 8810054555 8812682302 11949
rssi 8812684735 8815307836 11949
rssi 8815310192 8817903526 11871
rssi 8817906097 8820577810 11871
rssi 8820580144 8823202755 11871
rssi 8823205071 8825834561 11985
rssi 8825836878 8828520577 11985
rssi 8828523163 8831099999 11985
rssi 8831102585 8833739011 11973
rssi 8833741647 8836364461 11973
rssi 8836366851 8838999208 11973
rssi 8839001774 8841631043 12020
rssi 8841634090 8844249862 12020
rssi 8844252929 8846877958 12020
rssi 8846897760 8849511502 12081
rssi 8849514058 8852131936 12081
rssi 8852134507 8854763550 12081
rssi 8854766096 8857400492 11985
rssi 8857403539 8860026729 11985
rssi 8860029315 8862616651 11985
rssi 8862619176 8865296037 11967
rssi 8865298553 8867918986 11967
rssi 8867921783 8870553237 11967
rssi 8870555913 8873188671 11985
rssi 8873191241 8875811464 11985
rssi 8875814411 8878449880 11919
rssi 8878452436 8881084717 11919
rssi 8881087969 8883709681 11919
rssi 8883712237 8886345480 11871
rssi 8886348031 8888977671 11871
rssi 8888980277 8891606709 11871
rssi 8891609476 8894239867 11919
rssi 8894242438 8896874995 11919
rssi 8896877526 8899496967 11919
rssi 8899499518 8902131012 11765
rssi 8902133593 8904768105 11765
rssi 8904770851 8907390222 11765
rssi 8907392767 8910024011 11806
rssi 8910026557 8912658878 11806
rssi 8912661640 8915279748 11806
rssi 8915282304 8917921401 11789
rssi 8917924217 8920548665 11789
rssi 8920551216 8923171875 11789
rssi 8923174305 8925808055 11783
rssi 8925811122 8928478262 11783
rssi 8928480761 8931060864 11783
rssi 8931063212 8933697682 11907
rssi 8933699989 8936325866 11907
rssi 8936328209 8938956580 11907
rssi 8938958928 8941594463 11895
rssi 8941596771 8944216491 11895
rssi 8944219132 8946855273 11895
rssi 8946857523 8949482517 11860
rssi 8949484945 8952103222 11860
rssi 8952106059 8954742534 11854
rssi 8954745136 8957375552 11854
rssi 8957377895 8960001487 11854
rssi 8960003847 8962637021 11889
rssi 8962639521 8965292202 11889
rssi 8965294795 8967893541 11889
rssi 8967895907 8970528898 11913
rssi 8970531477 8973161858 11913
rssi 8973164317 8975787534 11913
rssi 8975789904 8978423675 11866
rssi 8978426717 8981058621 11866
rssi 8981060947 8983680061 11866
rssi 8983682399 8986254470 11795
rssi 8986256867 8988877331 11795
rssi 8988879798 8991487440 11795
rssi 8991489458 8994205103 11806
rssi 8994207767 8996791234 11806
rssi 8996793564 8999398652 11806
rssi 8999401012 9002036803 11800
rssi 9002039500 9004665332 11800
rssi 9004668560 9007289862 11800
rssi 9007292523 9009917589 11765
rssi 9009920149 9012555464 11765
rssi 9012558456 9015178235 11765
rssi 9015180951 9017816982 11689
rssi 9017819518 9020478292 11689
rssi 9020480706 9023065024 11689
rssi 9023067368 9025767126 11695
rssi 9025769434 9028327704 11695
rssi 9028330110 9031027124 11695
rssi 9031029520 9033597204 11718
rssi 9033599717 9036281504 11718
rssi 9036283847 9038851865 11824
rssi 9038854213 9041550358 11824
rssi 9041552987 9044110798 11824
rssi 9044113146 9046809861 11753
rssi 9046812463 9049381925 11753
rssi 9049384370 9052066955 11753
rssi 9052069717 9054639909 11601
rssi 9054642524 9057332348 11601
rssi 9057334686 9059871578 11601
rssi 9059873801 9062509798 11677
rssi 9062511959 9065143190 11677
rssi 9065145364 9067776102 11677
rssi 9067778160 9070405014 11771
rssi 9070407170 9073038260 11771
rssi 9073040417 9075665003 11771
rssi 9075667279 9078295799 11818
rssi 9078298089 9080935612 11818
rssi 9080937866 9083556929 11818
rssi 9083559080 9086187569 11777
rssi 9086189703 9088820245 11777
rssi 9088822415 9091451229 11777
rssi 9091453372 9094075781 11777
rssi 9094078037 9096694432 11777
rssi 9096696196 9099421182 11777
rssi 9099423858 9101993483 11931
rssi 9101996014 9104614424 11931
rssi 9104616750 9107316571 11931
rssi 9107319633 9109880864 11748
rssi 9109883390 9112508420 11748
rssi 9112510966 9115144582 11748
rssi 9115147349 9117771106 11795
rssi 9117773527 9120513122 11795
rssi 9120516165 9123036373 11789
rssi 9123038734 9125741726 11789
rssi 9125744034 9128360775 11789
rssi 9128363381 9130995068 11866
rssi 9130997581 9133634302 11866
rssi 9133636615 9136256051 11866
rssi 9136258416 9138888059 11871
rssi 9138890531 9141524647 11871
rssi 9141527008 9144150244 11871
rssi 9144152601 9146782716 11806
rssi 9146785072 9149413276 11806
rssi 9149415904 9152035439 11806
rssi 9152038022 9154689940 11800
rssi 9154692372 9157297432 11800
rssi 9157299749 9159917332 11800
rssi 9159919679 9162551634 11724
rssi 9162554458 9165187237 11724
rssi 9165189656 9167811017 11724
rssi 9167813369 9170421882 11789
rssi 9170424186 9173083048 11789
rssi 9173085373 9175706685 11789
rssi 9175709385 9178340578 11854
rssi 9178343001 9180972559 11854
rssi 9180974987 9183597680 11854
rssi 9183600290 9186233541 11695
rssi 9186236169 9188866008 11695
rssi 9188868418 9191490915 11695
rssi 9191493321 9194134335 11753
rssi 9194137047 9196724755 11753
rssi 9196727747 9199387604 11795
rssi 9199390160 9202028342 11795
rssi 9202031123 9204660659 11795
rssi 9204663065 9207280232 11812
rssi 9207282783 9209914825 11812
rssi 9209917391 9212552315 11812
rssi 9212555112 9215178689 11736
rssi 9215181225 9217813608 11736
rssi 9217816164 9220435030 11736
rssi 9220437845 9223061670 11795
rssi 9223064129 9225698436 11795
rssi 9225700766 9228322233 11795
rssi 9228324590 9230959204 11830
rssi 9230961552 9233592700 11830
rssi 9233595026 9236217375 11830
rssi 9236219728 9238855224 11812
rssi 9238858035 9241489513 11812
rssi 9241491972 9244113591 11812
rssi 9244115930 9246747515 11866
rssi 9246750086 9249382521 11866
rssi 9249384847 9251999988 11866
rssi 9252002327 9254640537 11818
rssi 9254642942 9257274514 11818
rssi 9257276844 9259899501 11818
rssi 9259901858 9262532293 11783
rssi 9262534650 9265167749 11783
rssi 9265170066 9267792630 11783
rssi 9267794968 9270424045 11759
rssi 9270426375 9273036394 11759
rssi 9273038759 9275684805 11759
rssi 9275687210 9278315891 11648
rssi 9278318229 9280952790 11648
rssi 9280955249 9283577439 11730
rssi 9283579907 9286210699 11730
rssi 9286213011 9288845339 11730
rssi 9288848124 9291470821 11718
rssi 9291473338 9294103734 11718
rssi 9294120226 9296740237 11718
rssi 9296742861 9299271885 11789
rssi 9299273663 9302001475 11789
rssi 9302004107 9304636504 11789
rssi 9304639271 9307260437 11712
rssi 9307263214 9309900263 11712
rssi 9309902814 9312540108 11712
rssi 9312542799 9315092428 11789
rssi 9315095244 9317793803 11789
rssi 9317796670 9320460220 11789
rssi 9320462715 9323045207 11671
rssi 9323047554 9325678645 11671
rssi 9325681224 9328301948 11671
rssi 9328304296 9330863914 11619
rssi 9330866248 9333572865 11619
rssi 9333575186 9336196092 11619
rssi 9336198426 9338831508 11695
rssi 9338833843 9341465044 11695
rssi 9341467499 9344110310 11695
rssi 9344112743 9346722397 11712
rssi 9346724727 9349354774 11712
rssi 9349357104 9351977618 11712
rssi 9351980224 9354615556 11736
rssi 9354617894 9357247078 11736
rssi 9357249395 9359872462 11736
rssi 9359875059 9362506225 11748
rssi 9362508707 9365104540 11748
rssi 9365107251 9367771644 11748
rssi 9367774415 9370404493 11783
rssi 9370407385 9372975487 11783
rssi 9372978519 9375593501 11771
rssi 9375595771 9378221012 11771
rssi 9378223418 9380858597 11771
rssi 9380860968 9383558093 11771
rssi 9383560864 9386189909 11771
rssi 9386192480 9388694793 11771
rssi 9388697224 9391388254 11730
rssi 9391390925 9394007421 11730
rssi 9394009846 9396720082 11730
rssi 9396722864 9399339765 11800
rssi 9399342547 9401931262 11800
rssi 9401933823 9404604300 11800
rssi 9404607057 9407225888 11842
rssi 9407228489 9409863423 11842
rssi 9409866189 9412515432 11842
rssi 9412518248 9415118365 11842
rssi 9415120961 9417750583 11842
rssi 9417753294 9420408556 11842
rssi 9420411718 9423013880 11783
rssi 9423016421 9425650789 11783
rssi 9425653605 9428274571 11783
rssi 9428277343 9430901464 11724
rssi 9430903972 9433535700 11724
rssi 9433538177 9436158001 11724
rssi 9436160611 9438793546 11759
rssi 9438795893 9441428882 11759
rssi 9441431350 9444054555 11759
rssi 9444056894 9446690715 11783
rssi 9446693049 9449322874 11783
rssi 9449325271 9451945692 11806
rssi 9451948022 9454580516 11806
rssi 9454583313 9457207490 11806
rssi 9457209815 9459835029 11812
rssi 9459837395 9462465652 11812
rssi 9462468280 9465101720 11812
rssi 9465104063 9467725610 11818
rssi 9467728153 9470362674 11818
rssi 9470365819 9472998745 11818
rssi 9473001066 9475622342 11854
rssi 9475624842 9478259839 11854
rssi 9478262432 9480894516 11854
rssi 9480897082 9483516990 11806
rssi 9483519347 9486146472 11806
rssi 9486148673 9488782044 11806
rssi 9488784459 9491400363 11789
rssi 9491402706 9494040839 11789
rssi 9494043174 9496671342 11789
rssi 9496673685 9499300062 11795
rssi 9499302525 9501930930 11795
rssi 9501933286 9504565873 11795
rssi 9504568257 9507189850 11730
rssi 9507192201 9509823065 11730
rssi 9509825430 9512480978 11730
rssi 9512483299 9515082247 11753
rssi 9515084618 9517721267 11753
rssi 9517723615 9520347039 11753
rssi 9520349386 9522984107 11759
rssi 9522986668 9525552610 11759
