PARAMS map_range=100 map_step=1
H_Delta V_Delta RSSI
-96 16 14.4
-96 17 14.08
-96 18 13.74
-96 19 13.39
-96 20 13.04
-96 21 12.67
-96 22 12.3
-96 23 11.93
-96 24 11.55
-96 25 11.16
-96 26 10.77
-96 27 10.39
-96 28 10
-96 29 9.61
-96 30 9.23
-96 31 8.85
-96 32 8.47
-96 33 8.1
-96 34 7.73
-96 35 7.37
-96 36 7.02
-96 37 6.68
-96 38 6.34
-96 39 6.01
-96 40 5.69
-96 41 5.38
-96 42 5.08
-96 43 4.79
-96 44 4.51
-96 45 4.24
-96 46 3.98
-96 47 3.74
-96 48 3.5
-96 49 3.27
-96 50 3.06
-96 51 2.85
-96 52 2.65
-96 53 2.47
-96 54 2.29
-96 55 2.13
-96 56 1.97
-96 57 1.82
-96 58 1.68
-96 59 1.55
-96 60 1.43
-96 61 1.31
-96 62 1.21
-96 63 1.11
-96 64 1.01
-96 65 0.93
-96 66 0.85
-96 67 0.77
-96 68 0.7
-96 69 0.64
-96 70 0.58
-96 71 0.53
-96 72 0.48
-96 73 0.43
-96 74 0.39
-96 75 0.35
-96 76 0.32
-96 77 0.29
-96 78 0.26
-96 79 0.23
-96 80 0.21
-96 81 0.18
-96 82 0.17
-96 83 0.15
-96 84 0.13
-96 85 0.12
-96 86 0.1
-96 87 0.09
-96 88 0.08
-96 89 0.07
-96 90 0.06
-96 91 0.06
-96 92 0.05
-96 93 0.04
-96 94 0.04
-96 95 0.03
-96 96 0.03
-96 97 0.03
-96 98 0.02
-96 99 0.02
-96 100 0.02
-95 -100 0.02
-95 -99 0.02
-95 -98 0.03
-95 -97 0.03
-95 -96 0.03
-95 -95 0.04
-95 -94 0.04
-95 -93 0.05
-95 -92 0.06
-95 -91 0.06
-95 -90 0.07
-95 -89 0.08
-95 -88 0.09
-95 -87 0.11
-95 -86 0.12
-95 -85 0.13
-95 -84 0.15
-95 -83 0.17
-95 -82 0.19
-95 -81 0.21
-95 -80 0.24
-95 -79 0.26
-95 -78 0.29
-95 -77 0.33
-95 -76 0.36
-95 -75 0.4
-95 -74 0.45
-95 -73 0.49
-95 -72 0.55
-95 -71 0.6
-95 -70 0.66
-95 -69 0.73
-95 -68 0.8
-95 -67 0.88
-95 -66 0.97
-95 -65 1.06
-95 -64 1.16
-95 -63 1.26
-95 -62 1.38
-95 -61 1.5
-95 -60 1.63
-95 -59 1.77
-95 -58 1.92
-95 -57 2.08
-95 -56 2.25
-95 -55 2.43
-95 -54 2.62
-95 -53 2.82
-95 -52 3.03
-95 -51 3.25
-95 -50 3.49
-95 -49 3.73
-95 -48 3.99
-95 -47 4.26
-95 -46 4.55
-95 -45 4.84
-95 -44 5.15
-95 -43 5.47
-95 -42 5.8
-95 -41 6.14
-95 -40 6.49
-95 -39 6.86
-95 -38 7.23
-95 -37 7.62
-95 -36 8.01
-95 -35 8.41
-95 -34 8.82
-95 -33 9.24
-95 -32 9.67
-95 -31 10.1
-95 -30 10.53
-95 -29 10.97
-95 -28 11.41
-95 -27 11.85
-95 -26 12.29
-95 -25 12.74
-95 -24 13.17
-95 -23 13.61
-95 -22 14.04
-95 -21 14.46
-95 -20 14.88
-95 -19 15.28
-95 -18 15.68
-95 -17 16.06
-95 -16 16.43
-95 -15 16.79
-95 -14 17.13
-95 -13 17.45
-95 -12 17.75
-95 -11 18.04
-95 -10 18.3
-95 -9 18.54
-95 -8 18.76
-95 -7 18.96
-95 -6 19.13
-95 -5 19.28
-95 -4 19.4
-95 -3 19.49
-95 -2 19.56
-95 -1 19.6
-95 0 19.61
-95 1 19.6
-95 2 19.56
-95 3 19.49
-95 4 19.4
-95 5 19.28
-95 6 19.13
-95 7 18.96
-95 8 18.76
-95 9 18.54
-95 10 18.3
-95 11 18.04
-95 12 17.75
-95 13 17.45
-95 14 17.13
-95 15 16.79
-95 16 16.43
-95 17 16.06
-95 18 15.68
-95 19 15.28
-95 20 14.88
-95 21 14.46
-95 22 14.04
-95 23 13.61
-95 24 13.17
-95 25 12.74
-95 26 12.29
-95 27 11.85
-95 28 11.41
-95 29 10.97
-95 30 10.53
-95 31 10.1
-95 32 9.67
-95 33 9.24
-95 34 8.82
-95 35 8.41
-95 36 8.01
-95 37 7.62
-95 38 7.23
-95 39 6.86
-95 40 6.49
-95 41 6.14
-95 42 5.8
-95 43 5.47
-95 44 5.15
-95 45 4.84
-95 46 4.55
-95 47 4.26
-95 48 3.99
-95 49 3.73
-95 50 3.49
-95 51 3.25
-95 52 3.03
-95 53 2.82
-95 54 2.62
-95 55 2.43
-95 56 2.25
-95 57 2.08
-95 58 1.92
-95 59 1.77
-95 60 1.63
-95 61 1.5
-95 62 1.38
-95 63 1.26
-95 64 1.16
-95 65 1.06
-95 66 0.97
-95 67 0.88
-95 68 0.8
-95 69 0.73
-95 70 0.66
-95 71 0.6
-95 72 0.55
-95 73 0.49
-95 74 0.45
-95 75 0.4
-95 76 0.36
-95 77 0.33
-95 78 0.29
-95 79 0.26
-95 80 0.24
-95 81 0.21
-95 82 0.19
-95 83 0.17
-95 84 0.15
-95 85 0.13
-95 86 0.12
-95 87 0.11
-95 88 0.09
-95 89 0.08
-95 90 0.07
-95 91 0.06
-95 92 0.06
-95 93 0.05
-95 94 0.04
-95 95 0.04
-95 96 0.03
-95 97 0.03
-95 98 0.03
-95 99 0.02
-95 100 0.02
-94 -100 0.02
-94 -99 0.03
-94 -98 0.03
-94 -97 0.03
-94 -96 0.04
-94 -95 0.04
-94 -94 0.05
-94 -93 0.06
-94 -92 0.06
-94 -91 0.07
-94 -90 0.08
-94 -89 0.09
-94 -88 0.11
-94 -87 0.12
-94 -86 0.14
-94 -85 0.15
-94 -84 0.17
-94 -83 0.19
-94 -82 0.21
-94 -81 0.24
-94 -80 0.27
-94 -79 0.3
-94 -78 0.33
-94 -77 0.37
-94 -76 0.41
-94 -75 0.46
-94 -74 0.51
-94 -73 0.56
-94 -72 0.62
-94 -71 0.69
-94 -70 0.76
-94 -69 0.83
-94 -68 0.92
-94 -67 1.01
-94 -66 1.1
-94 -65 1.21
-94 -64 1.32
-94 -63 1.44
-94 -62 1.57
-94 -61 1.71
-94 -60 1.86
-94 -59 2.02
-94 -58 2.19
-94 -57 2.37
-94 -56 2.56
-94 -55 2.77
-94 -54 2.98
-94 -53 3.21
-94 -52 3.45
-94 -51 3.71
-94 -50 3.97
-94 -49 4.26
-94 -48 4.55
-94 -47 4.86
-94 -46 5.18
-94 -45 5.52
-94 -44 5.87
-94 -43 6.23
-94 -42 6.61
-94 -41 7
-94 -40 7.4
-94 -39 7.81
-94 -38 8.24
-94 -37 8.68
-94 -36 9.13
-94 -35 9.59
-94 -34 10.06
-94 -33 10.53
-94 -32 11.02
-94 -31 11.51
-94 -30 12
-94 -29 12.5
-94 -28 13
-94 -27 13.51
-94 -26 14.01
-94 -25 14.51
-94 -24 15.01
-94 -23 15.51
-94 -22 16
-94 -21 16.48
-94 -20 16.95
-94 -19 17.41
-94 -18 17.86
-94 -17 18.3
-94 -16 18.72
-94 -15 19.13
-94 -14 19.52
-94 -13 19.88
-94 -12 20.23
-94 -11 20.55
-94 -10 20.85
-94 -9 21.13
-94 -8 21.38
-94 -7 21.6
-94 -6 21.8
-94 -5 21.96
-94 -4 22.1
-94 -3 22.21
-94 -2 22.28
-94 -1 22.33
-94 0 22.35
-94 1 22.33
-94 2 22.28
-94 3 22.21
-94 4 22.1
-94 5 21.96
-94 6 21.8
-94 7 21.6
-94 8 21.38
-94 9 21.13
-94 10 20.85
-94 11 20.55
-94 12 20.23
-94 13 19.88
-94 14 19.52
-94 15 19.13
-94 16 18.72
-94 17 18.3
-94 18 17.86
-94 19 17.41
-94 20 16.95
-94 21 16.48
-94 22 16
-94 23 15.51
-94 24 15.01
-94 25 14.51
-94 26 14.01
-94 27 13.51
-94 28 13
-94 29 12.5
-94 30 12
-94 31 11.51
-94 32 11.02
-94 33 10.53
-94 34 10.06
-94 35 9.59
-94 36 9.13
-94 37 8.68
-94 38 8.24
-94 39 7.81
-94 40 7.4
-94 41 7
-94 42 6.61
-94 43 6.23
-94 44 5.87
-94 45 5.52
-94 46 5.18
-94 47 4.86
-94 48 4.55
-94 49 4.26
-94 50 3.97
-94 51 3.71
-94 52 3.45
-94 53 3.21
-94 54 2.98
-94 55 2.77
-94 56 2.56
-94 57 2.37
-94 58 2.19
-94 59 2.02
-94 60 1.86
-94 61 1.71
-94 62 1.57
-94 63 1.44
-94 64 1.32
-94 65 1.21
-94 66 1.1
-94 67 1.01
-94 68 0.92
-94 69 0.83
-94 70 0.76
-94 71 0.69
-94 72 0.62
-94 73 0.56
-94 74 0.51
-94 75 0.46
-94 76 0.41
-94 77 0.37
-94 78 0.33
-94 79 0.3
-94 80 0.27
-94 81 0.24
-94 82 0.21
-94 83 0.19
-94 84 0.17
-94 85 0.15
-94 86 0.14
-94 87 0.12
-94 88 0.11
-94 89 0.09
-94 90 0.08
-94 91 0.07
-94 92 0.06
-94 93 0.06
-94 94 0.05
-94 95 0.04
-94 96 0.04
-94 97 0.03
-94 98 0.03
-94 99 0.03
-94 100 0.02
-93 -100 0.03
-93 -99 0.03
-93 -98 0.03
-93 -97 0.04
-93 -96 0.04
-93 -95 0.05
-93 -94 0.06
-93 -93 0.06
-93 -92 0.07
-93 -91 0.08
-93 -90 0.09
-93 -89 0.11
-93 -88 0.12
-93 -87 0.14
-93 -86 0.15
-93 -85 0.17
-93 -84 0.19
-93 -83 0.22
-93 -82 0.24
-93 -81 0.27
-93 -80 0.31
-93 -79 0.34
-93 -78 0.38
-93 -77 0.42
-93 -76 0.47
-93 -75 0.52
-93 -74 0.58
-93 -73 0.64
-93 -72 0.71
-93 -71 0.78
-93 -70 0.86
-93 -69 0.95
-93 -68 1.04
-93 -67 1.14
-93 -66 1.25
-93 -65 1.37
-93 -64 1.5
-93 -63 1.64
-93 -62 1.79
-93 -61 1.95
-93 -60 2.11
-93 -59 2.3
-93 -58 2.49
-93 -57 2.7
-93 -56 2.91
-93 -55 3.15
-93 -54 3.39
-93 -53 3.65
-93 -52 3.93
-93 -51 4.22
-93 -50 4.52
