time	Pitch	Yaw	Roll
0.808	0.0001278564152	-0.0004218255278	-1.23E-05
0.812	0.0001570581119	-0.0004613370278	-4.79E-05
0.816	0.0002605899357	-0.0006542524098	-0.0001827583337
0.82	0.0002389777556	-0.0006256933123	-0.0001732920966
0.824	0.0002755197014	-0.0007525047572	-0.0002505301281
0.828	0.0002697491455	-0.0007363627413	-0.0002275250522
0.832	0.0002778796247	-0.0005719546241	-1.96E-05
0.836	0.0003308648823	-0.0005422333111	9.23E-05
0.84	0.0003326417378	-0.0005387885981	0.0001000182883
0.844	0.0003528088591	-0.0005806072099	7.26E-05
0.848	0.0003877104048	-0.0006127242204	6.08E-05
0.852	0.0004194475028	-0.0006356637198	8.29E-05
0.856	0.0003607012604	-0.0005965206073	7.78E-05
0.86	0.0002913917637	-0.0005595213105	7.99E-05
0.864	0.0003136002081	-0.0005635998022	0.0001109551098
0.868	0.0004705193547	-0.000675277312	0.000150237023
0.872	0.0004078133109	-0.0006315249742	0.0001266025082
0.876	0.0003365242193	-0.0006300047888	6.80E-05
0.88	0.0003951530891	-0.0006405354754	0.0001222969794
0.884	0.0004594487688	-0.0008445142667	-1.73E-05
0.888	0.0004635230679	-0.0008228649008	-8.68E-06
0.892	0.0004445241321	-0.0007306561505	8.93E-05
0.896	0.0003936070565	-0.000702064182	0.0001113363538
0.9	0.0005761856028	-0.0009540875139	1.12E-05
0.904	0.0005611788625	-0.0009574156783	-9.64E-06
0.908	0.0005201128007	-0.0009462331526	-2.89E-05
0.912	0.0004753581103	-0.0009607495922	-5.68E-05
0.916	0.0004160279748	-0.001017046789	-0.0001186533886
0.92	0.0006249083472	-0.0009552818803	0.0001190780049
0.924	0.0006408921675	-0.0009728619033	8.85E-05
0.928	0.0006214918699	-0.000941798843	0.0001133800253
0.932	0.000648733869	-0.0009987601018	0.0001269005083
0.936	0.0007499541005	-0.001090323979	0.0001049475744
0.94	0.0007637297698	-0.001025801987	0.0001743797377
0.944	0.0007409339954	-0.0009923807657	0.000173666855
0.948	0.0007062307019	-0.0009192938296	0.000215286104
0.952	0.0007081033466	-0.0008653229872	0.0002507994813
0.956	0.0006658135149	-0.0008048334062	0.000272833204
0.96	0.0006495437195	-0.0008083215324	0.0002587836538
0.964	0.0006322634453	-0.0008498756643	0.0002047987643
0.968	0.0005974468011	-0.0009360001178	0.0001541477256
0.972	0.0006208353643	-0.001011957597	0.0001062735657
0.976	0.0006553681387	-0.001043600071	0.000102610637
0.98	0.0006327965619	-0.0009697183443	0.0001448168434
0.984	0.0007110759001	-0.0009610158039	0.0002529138176
0.988	0.0006786549114	-0.0008993856287	0.000305358447
0.992	0.0006565995601	-0.0009151298552	0.000243286802
0.996	0.0006344392696	-0.0009063928391	0.0002282386523
1	0.0006168917029	-0.0008758329287	0.0002383055871
1.004	0.0005566815222	-0.0008742289426	0.0001996995823
1.008	0.0005729800289	-0.0008198892238	0.0002399958693
1.012	0.0005697983316	-0.0007859541573	0.0002491612077
1.016	0.0005378486012	-0.0007719768313	0.0002596616996
1.02	0.0005450501008	-0.0008309472077	0.0002008019954
1.024	0.0005360775574	-0.000873547295	0.0001435814269
1.028	0.0005464956237	-0.0008654179882	0.0001788037825
1.032	0.0005593493305	-0.0008660983395	0.0001866719319
1.036	0.0005202800936	-0.0007932937321	0.0002352351877
1.04	0.0004994895375	-0.0007594873707	0.0002597929654
1.044	0.0004888000193	-0.0007251925685	0.0002813692741
1.048	0.0004354345151	-0.0007359497125	0.0002180774959
1.052	0.0003848446418	-0.0006532888483	0.0002517050203
1.056	0.0003657311315	-0.0006434943571	0.0002361103365
1.06	0.0003227542797	-0.0007713144792	9.51E-05
1.064	0.0003396565024	-0.0007855720453	9.61E-05
1.068	0.00033611691	-0.0007535537214	0.0001070632432
1.072	0.0002958551287	-0.0007077751045	0.0001348559711
1.076	0.0003065197235	-0.0007078489123	0.0001378112409
1.08	0.0003708648869	-0.0008462435209	4.58E-05
1.084	0.0003894414895	-0.0008522368267	5.76E-05
1.088	0.0002763241523	-0.0007103770812	0.0001351303894
1.092	0.0002696290609	-0.0007031251388	0.0001211375825
1.096	0.0002571450639	-0.0006953658123	0.0001215665975
1.1	0.0002161836039	-0.0004366100405	0.0003489801065
1.104	0.0001924310231	-0.0003808593983	0.0003851110779
1.108	0.0001887507572	-0.0004096103445	0.0003274921221
1.112	0.0002216875523	-0.0004298701592	0.0003187284495
1.116	0.0003064957012	-0.0004843580631	0.0003264707619
1.12	0.0002851855832	-0.0004436603181	0.0003209307534
1.124	0.00028352948	-0.0004388548282	0.0003387010743
1.128	0.0002728989428	-0.0004062974324	0.0003427867171
1.132	0.0002890634078	-0.0002974779205	0.000431784853
1.136	0.0002695616498	-0.0002571099515	0.0004306550001
1.14	0.000250939585	-0.0002820281268	0.0003915412643
1.144	0.000242650834	-0.0002817418014	0.0003655993744
1.148	0.0001984540171	-0.0002499726816	0.0003494056897
1.152	0.0002156579242	-0.0002951054773	0.0002995898431
1.156	0.0002238800639	-0.0002755318504	0.0003376888487
1.16	0.0001623609975	-0.0001948953219	0.0003640213452
1.164	0.000129591247	-0.0001112055404	0.0003939040771
1.168	0.000169923664	-0.0001217275234	0.0003657268082
1.172	0.0003196346236	-0.000407702976	0.0001810078927
1.176	0.0003185049257	-0.0004004500962	0.0001623579592
1.18	0.0002334800067	-0.0003352389733	0.0001762916186
1.184	0.000288603191	-0.0003659141472	0.0001805438648
1.188	0.0003132957296	-0.0003536005832	0.0001930586949
1.192	0.0002858655295	-0.0002629878144	0.0002449210122
1.196	0.0002917986407	-0.0002566144415	0.0002634784517
1.2	0.0002724501374	-0.0002146775483	0.0002996624398
1.204	0.0001897534138	-0.0003206050339	0.0001340845377
1.208	0.0001682207115	-0.0003089409939	0.0001256240187
1.212	3.06E-05	-0.0002213597396	0.0001313060349
1.216	-6.67E-06	-0.0001214828973	0.000195423968
1.22	2.34E-05	-8.57E-05	0.0002389236774
1.224	9.95E-05	-0.000128426529	0.0002600453749
1.228	9.49E-05	-0.0002042245727	0.0001173618151
1.232	4.46E-05	-0.0001001864748	0.0001630262213
1.236	-1.67E-06	-0.0001505885736	6.61E-05
1.24	2.74E-06	-0.0001340272536	4.78E-05
1.244	-5.99E-05	-1.47E-05	0.00013897574
1.248	-7.88E-05	8.00E-05	0.0002032813362
1.252	-2.79E-05	4.00E-05	0.0002178388341
1.256	-3.17E-06	2.38E-06	0.0002015221705
1.26	2.97E-05	-6.86E-05	0.0001540155766
1.264	2.53E-05	-9.58E-05	9.50E-05
1.268	6.22E-06	-0.0001046675118	4.22E-05
1.272	9.67E-07	-4.86E-05	9.21E-05
1.276	-5.89E-05	7.43E-05	0.0001890861609
1.28	-6.60E-05	9.14E-05	0.000174537339
1.284	2.20E-06	2.03E-05	0.0001348685839
1.288	7.36E-06	2.12E-05	0.0001293986252
1.292	-3.20E-05	-4.01E-05	1.67E-05
1.296	-7.22E-05	4.16E-06	-1.32E-05
1.3	-7.64E-05	6.83E-07	-1.54E-05
1.304	-7.75E-05	2.91E-05	5.01E-05
1.308	-0.0001307226044	0.0001547298572	0.0001318386239
1.312	-0.0001498120904	0.0001649346165	0.0001194870585
1.316	-0.0001214249828	8.25E-05	6.26E-05
1.32	-0.0001917040433	8.35E-05	-8.54E-06
1.324	-0.0002427285845	0.0001347715817	3.29E-06
1.328	-0.0001773056009	0.0001002394963	-1.98E-05
1.332	-0.0001685756269	0.0001348024655	2.04E-05
1.336	-0.0001796348941	0.0002458712963	0.0001770975633
1.34	-0.0001737701652	0.0002358364424	0.0001668078724
1.344	-0.0001252887751	0.0001911591892	0.0001515307026
1.348	-0.0001057355947	6.87E-05	4.54E-05
1.352	-0.0001746609555	7.62E-05	5.13E-06
1.356	-0.000222516097	0.0001012853047	-3.09E-05
1.36	-0.0002190236334	8.81E-05	-3.45E-05
1.364	-0.0002053837658	0.0002660510613	0.0001849443709
1.368	-0.0001855660658	0.0002769461087	0.0002180046498
1.372	-0.0001217263397	0.0002095336091	0.0002001293007
1.376	-7.14E-05	0.0001371945035	0.0001727033363
1.38	-6.39E-05	0.0001003202808	0.0001162340223
1.384	-4.05E-05	2.54E-05	7.30E-05
1.388	-5.66E-05	8.64E-05	0.0001259149835
1.392	-0.0001072349836	0.000254475936	0.000262538358
1.396	-8.08E-05	0.0002591933542	0.0002754014782
1.4	-9.83E-05	0.0002560126138	0.0002441177649
1.404	-9.58E-05	0.000261173022	0.0002257588614
1.408	-9.89E-05	0.0002155340875	0.000178443673
1.412	-4.93E-05	0.0001861770042	0.0001908654248
1.416	-4.40E-05	0.0002581506956	0.0002948747519
1.42	-9.16E-05	0.0003345873387	0.0003198307312
1.424	-9.58E-05	0.0003962190949	0.0003700353422
1.428	-7.92E-05	0.0004092988305	0.0004012431914
1.432	-0.0002090355378	0.0004497587313	0.0003744440147
1.436	-0.0002418997621	0.0004159945139	0.0003220169201
1.44	-0.0002298795832	0.0003694803677	0.0002574095265
1.444	-0.0001975532623	0.0003221714712	0.0002136518594
1.448	-0.0001829209495	0.0003488559439	0.0002379169098
1.452	-0.0002668078805	0.0006208504085	0.0004837116593
1.456	-0.0002587588406	0.0006059846184	0.0004804775187
1.46	-0.0002169817585	0.0005945149347	0.0004858161016
