time	X	Y	Z
0.962890625	1.47E-06	-2.06E-06	-3.97E-06
0.96484375	8.81E-07	-1.57E-06	-3.13E-06
0.966796875	3.20E-07	-8.23E-07	-2.11E-06
0.96875	-4.12E-07	-5.87E-08	-5.94E-07
0.970703125	-1.29E-06	6.38E-07	1.20E-06
0.97265625	-1.93E-06	1.30E-06	2.62E-06
0.974609375	-2.42E-06	1.70E-06	3.63E-06
0.9765625	-2.82E-06	1.71E-06	4.26E-06
0.978515625	-2.86E-06	1.51E-06	4.30E-06
0.98046875	-2.69E-06	1.12E-06	4.04E-06
0.982421875	-2.55E-06	4.47E-07	3.77E-06
0.984375	-2.23E-06	-3.78E-07	3.19E-06
0.986328125	-1.80E-06	-1.25E-06	2.23E-06
0.98828125	-1.46E-06	-2.12E-06	1.15E-06
0.990234375	-1.03E-06	-2.75E-06	-5.25E-08
0.9921875	-5.54E-07	-3.04E-06	-1.30E-06
0.994140625	-3.09E-07	-3.06E-06	-2.12E-06
0.99609375	-1.17E-07	-2.80E-06	-2.38E-06
0.998046875	7.88E-08	-2.22E-06	-2.38E-06
1	8.61E-08	-1.51E-06	-2.10E-06
1.001953125	1.02E-08	-8.25E-07	-1.49E-06
1.00390625	-1.53E-07	-2.03E-07	-7.83E-07
1.005859375	-5.27E-07	2.78E-07	8.55E-08
1.0078125	-9.04E-07	5.43E-07	1.25E-06
1.009765625	-1.20E-06	6.44E-07	2.36E-06
1.01171875	-1.58E-06	5.66E-07	3.23E-06
1.013671875	-1.91E-06	2.44E-07	4.02E-06
1.015625	-2.12E-06	-2.21E-07	4.29E-06
1.017578125	-2.40E-06	-7.64E-07	3.71E-06
1.01953125	-2.61E-06	-1.35E-06	2.76E-06
1.021484375	-2.57E-06	-1.81E-06	1.49E-06
1.0234375	-2.48E-06	-2.09E-06	-3.52E-07
1.025390625	-2.35E-06	-2.26E-06	-2.00E-06
1.02734375	-2.11E-06	-2.25E-06	-2.95E-06
1.029296875	-1.97E-06	-1.91E-06	-3.55E-06
1.03125	-1.91E-06	-1.31E-06	-3.58E-06
1.033203125	-1.80E-06	-5.46E-07	-3.01E-06
1.03515625	-1.81E-06	3.76E-07	-2.52E-06
1.037109375	-1.93E-06	1.32E-06	-1.85E-06
1.0390625	-1.99E-06	2.09E-06	-5.34E-07
1.041015625	-2.01E-06	2.73E-06	6.26E-07
1.04296875	-2.05E-06	3.13E-06	1.35E-06
1.044921875	-1.95E-06	3.17E-06	2.09E-06
1.046875	-1.76E-06	3.07E-06	2.13E-06
1.048828125	-1.54E-06	2.92E-06	1.32E-06
1.05078125	-1.20E-06	2.52E-06	5.42E-07
1.052734375	-8.42E-07	1.94E-06	-4.99E-07
1.0546875	-6.05E-07	1.30E-06	-1.89E-06
1.056640625	-3.71E-07	6.49E-07	-2.66E-06
1.05859375	-2.37E-07	2.02E-07	-3.18E-06
1.060546875	-3.65E-07	9.92E-08	-3.86E-06
1.0625	-5.84E-07	2.21E-07	-3.68E-06
1.064453125	-8.32E-07	6.23E-07	-2.88E-06
1.06640625	-1.16E-06	1.32E-06	-2.28E-06
1.068359375	-1.44E-06	2.04E-06	-1.05E-06
1.0703125	-1.67E-06	2.72E-06	5.25E-07
1.072265625	-1.91E-06	3.42E-06	1.28E-06
1.07421875	-2.01E-06	3.86E-06	2.03E-06
1.076171875	-1.96E-06	3.95E-06	2.87E-06
1.078125	-1.84E-06	3.85E-06	2.65E-06
1.080078125	-1.56E-06	3.47E-06	2.19E-06
1.08203125	-1.18E-06	2.75E-06	1.99E-06
1.083984375	-8.48E-07	1.97E-06	8.60E-07
1.0859375	-5.13E-07	1.09E-06	-4.96E-07
1.087890625	-1.23E-07	1.48E-07	-1.14E-06
1.08984375	2.14E-07	-5.29E-07	-2.32E-06
1.091796875	5.83E-07	-9.38E-07	-3.80E-06
1.09375	1.04E-06	-1.13E-06	-4.42E-06
1.095703125	1.36E-06	-9.74E-07	-5.21E-06
1.09765625	1.51E-06	-6.50E-07	-5.91E-06
1.099609375	1.58E-06	-2.94E-07	-5.19E-06
1.1015625	1.47E-06	3.16E-07	-4.45E-06
1.103515625	1.27E-06	9.79E-07	-4.15E-06
1.10546875	1.10E-06	1.42E-06	-2.76E-06
1.107421875	8.56E-07	1.83E-06	-1.18E-06
1.109375	5.60E-07	2.10E-06	-2.00E-07
1.111328125	4.86E-07	1.97E-06	1.38E-06
1.11328125	6.04E-07	1.72E-06	2.71E-06
1.115234375	8.18E-07	1.34E-06	2.72E-06
1.1171875	1.22E-06	6.02E-07	2.70E-06
1.119140625	1.69E-06	-1.65E-07	2.43E-06
1.12109375	2.17E-06	-8.06E-07	9.39E-07
1.123046875	2.76E-06	-1.57E-06	-3.42E-07
1.125	3.36E-06	-2.22E-06	-1.31E-06
1.126953125	3.84E-06	-2.55E-06	-3.07E-06
1.12890625	4.18E-06	-2.79E-06	-4.25E-06
1.130859375	4.30E-06	-2.72E-06	-4.53E-06
1.1328125	4.27E-06	-2.20E-06	-5.16E-06
1.134765625	4.23E-06	-1.61E-06	-5.16E-06
1.13671875	4.11E-06	-8.85E-07	-4.04E-06
1.138671875	3.90E-06	6.82E-08	-3.27E-06
1.140625	3.70E-06	7.48E-07	-2.35E-06
1.142578125	3.51E-06	1.16E-06	-6.70E-07
1.14453125	3.32E-06	1.55E-06	1.74E-07
1.146484375	3.20E-06	1.59E-06	3.45E-07
1.1484375	3.12E-06	1.39E-06	9.38E-07
1.150390625	3.00E-06	1.19E-06	8.11E-07
1.15234375	2.91E-06	5.54E-07	1.02E-07
1.154296875	2.78E-06	-4.08E-07	1.11E-07
1.15625	2.59E-06	-1.09E-06	-2.92E-07
1.158203125	2.51E-06	-1.73E-06	-1.39E-06
1.16015625	2.48E-06	-2.39E-06	-1.79E-06
1.162109375	2.33E-06	-2.69E-06	-2.04E-06
1.1640625	2.18E-06	-2.81E-06	-2.35E-06
1.166015625	2.02E-06	-2.76E-06	-1.64E-06
1.16796875	1.70E-06	-2.16E-06	-5.89E-07
1.169921875	1.29E-06	-1.43E-06	1.67E-07
1.171875	8.81E-07	-8.63E-07	1.35E-06
1.173828125	4.56E-07	-1.36E-07	2.34E-06
1.17578125	1.39E-07	4.63E-07	2.45E-06
1.177734375	-1.13E-07	5.71E-07	2.88E-06
1.1796875	-4.09E-07	6.08E-07	3.45E-06
1.181640625	-5.66E-07	4.97E-07	3.20E-06
1.18359375	-6.15E-07	-1.46E-07	3.01E-06
1.185546875	-7.89E-07	-9.35E-07	2.98E-06
1.1875	-9.40E-07	-1.69E-06	2.14E-06
1.189453125	-1.04E-06	-2.59E-06	1.13E-06
1.19140625	-1.23E-06	-3.26E-06	3.60E-07
1.193359375	-1.35E-06	-3.62E-06	-8.91E-07
1.1953125	-1.46E-06	-4.04E-06	-1.98E-06
1.197265625	-1.81E-06	-4.18E-06	-2.28E-06
1.19921875	-2.23E-06	-3.85E-06	-2.39E-06
1.201171875	-2.64E-06	-3.49E-06	-2.08E-06
1.203125	-3.25E-06	-2.95E-06	-1.03E-06
1.205078125	-3.84E-06	-2.02E-06	-7.10E-08
1.20703125	-4.24E-06	-1.21E-06	8.12E-07
1.208984375	-4.71E-06	-6.05E-07	2.12E-06
1.2109375	-5.09E-06	1.37E-08	3.27E-06
1.212890625	-5.16E-06	2.61E-07	4.03E-06
1.21484375	-5.18E-06	1.55E-07	4.62E-06
1.216796875	-5.05E-06	4.04E-08	4.54E-06
1.21875	-4.56E-06	-3.34E-07	3.74E-06
1.220703125	-4.08E-06	-9.41E-07	2.91E-06
1.22265625	-3.61E-06	-1.39E-06	1.93E-06
1.224609375	-2.92E-06	-1.86E-06	7.05E-07
1.2265625	-2.35E-06	-2.37E-06	-3.09E-07
1.228515625	-1.99E-06	-2.52E-06	-1.17E-06
1.23046875	-1.54E-06	-2.44E-06	-2.06E-06
1.232421875	-1.23E-06	-2.22E-06	-2.57E-06
1.234375	-1.11E-06	-1.57E-06	-2.56E-06
1.236328125	-9.23E-07	-7.09E-07	-2.24E-06
1.23828125	-8.93E-07	6.64E-08	-1.60E-06
1.240234375	-1.13E-06	9.71E-07	-6.88E-07
1.2421875	-1.21E-06	1.86E-06	3.12E-07
1.244140625	-1.27E-06	2.42E-06	1.38E-06
1.24609375	-1.55E-06	2.85E-06	2.40E-06
1.248046875	-1.63E-06	3.15E-06	3.10E-06
1.25	-1.55E-06	3.06E-06	3.43E-06
1.251953125	-1.61E-06	2.72E-06	3.49E-06
1.25390625	-1.53E-06	2.20E-06	3.46E-06
1.255859375	-1.27E-06	1.43E-06	3.33E-06
1.2578125	-1.10E-06	6.95E-07	2.86E-06
1.259765625	-7.69E-07	1.70E-07	2.12E-06
1.26171875	-2.22E-07	-3.35E-07	1.17E-06
1.263671875	1.42E-07	-6.79E-07	1.56E-07
1.265625	5.04E-07	-6.02E-07	-4.45E-07
1.267578125	1.01E-06	-2.95E-07	-4.54E-07
1.26953125	1.23E-06	1.21E-07	-4.10E-09
1.271484375	1.26E-06	7.13E-07	7.89E-07
1.2734375	1.47E-06	1.34E-06	1.62E-06
1.275390625	1.59E-06	1.89E-06	2.19E-06
1.27734375	1.53E-06	2.40E-06	2.64E-06
1.279296875	1.63E-06	2.71E-06	3.05E-06
1.28125	1.72E-06	2.77E-06	3.39E-06
1.283203125	1.70E-06	2.66E-06	3.66E-06
1.28515625	1.87E-06	2.24E-06	3.68E-06
1.287109375	2.03E-06	1.53E-06	3.24E-06
1.2890625	2.06E-06	8.74E-07	2.47E-06
1.291015625	2.30E-06	2.61E-07	1.61E-06
1.29296875	2.56E-06	-3.87E-07	6.70E-07
1.294921875	2.60E-06	-9.17E-07	-2.00E-07
1.296875	2.68E-06	-1.29E-06	-9.08E-07
1.298828125	2.78E-06	-1.47E-06	-1.64E-06
1.30078125	2.73E-06	-1.27E-06	-2.04E-06
1.302734375	2.71E-06	-7.67E-07	-1.76E-06
1.3046875	2.67E-06	-1.36E-07	-1.14E-06
1.306640625	2.46E-06	6.51E-07	-3.64E-07
1.30859375	2.33E-06	1.50E-06	5.26E-07
1.310546875	2.32E-06	2.14E-06	1.17E-06
1.3125	2.18E-06	2.49E-06	1.62E-06
1.314453125	2.08E-06	2.62E-06	2.08E-06
1.31640625	2.16E-06	2.60E-06	2.18E-06
1.318359375	2.30E-06	2.41E-06	1.83E-06
1.3203125	2.54E-06	2.02E-06	1.40E-06
1.322265625	2.87E-06	1.43E-06	8.78E-07
1.32421875	3.03E-06	7.27E-07	2.84E-07
1.326171875	3.15E-06	4.65E-08	-1.56E-07
1.328125	3.35E-06	-4.70E-07	-6.65E-07
1.330078125	3.38E-06	-7.78E-07	-1.42E-06
1.33203125	3.20E-06	-8.83E-07	-2.05E-06
1.333984375	3.00E-06	-6.90E-07	-2.45E-06
1.3359375	2.59E-06	-1.88E-07	-2.58E-06
1.337890625	1.93E-06	4.86E-07	-2.20E-06
1.33984375	1.25E-06	1.27E-06	-1.56E-06
1.341796875	5.25E-07	2.08E-06	-8.34E-07
1.34375	-2.51E-07	2.79E-06	1.45E-07
1.345703125	-8.59E-07	3.36E-06	1.12E-06
1.34765625	-1.32E-06	3.77E-06	1.86E-06
1.349609375	-1.75E-06	3.87E-06	2.48E-06
1.3515625	-1.93E-06	3.67E-06	2.87E-06
1.353515625	-1.91E-06	3.22E-06	2.96E-06
1.35546875	-1.94E-06	2.49E-06	2.86E-06
1.357421875	-1.90E-06	1.65E-06	2.31E-06
1.359375	-1.69E-06	8.77E-07	1.26E-06
1.361328125	-1.50E-06	1.39E-07	8.45E-08
1.36328125	-1.30E-06	-4.63E-07	-1.20E-06
1.365234375	-1.05E-06	-7.59E-07	-2.56E-06
1.3671875	-9.79E-07	-9.04E-07	-3.51E-06
1.369140625	-1.08E-06	-8.89E-07	-3.89E-06
1.37109375	-1.18E-06	-4.75E-07	-3.81E-06
1.373046875	-1.30E-06	2.00E-07	-3.24E-06
1.375	-1.46E-06	9.15E-07	-2.51E-06
1.376953125	-1.61E-06	1.66E-06	-1.99E-06
1.37890625	-1.84E-06	2.22E-06	-1.34E-06
1.380859375	-2.09E-06	2.42E-06	-4.53E-07
1.3828125	-2.26E-06	2.48E-06	2.24E-07
1.384765625	-2.47E-06	2.30E-06	6.87E-07
1.38671875	-2.71E-06	1.66E-06	8.02E-07
1.388671875	-2.85E-06	9.22E-07	2.21E-07
1.390625	-2.94E-06	2.05E-07	-5.79E-07
1.392578125	-2.98E-06	-6.87E-07	-1.25E-06
1.39453125	-2.86E-06	-1.51E-06	-2.11E-06
1.396484375	-2.72E-06	-2.16E-06	-2.77E-06
1.3984375	-2.63E-06	-2.74E-06	-3.08E-06
1.400390625	-2.52E-06	-2.88E-06	-3.42E-06
1.40234375	-2.42E-06	-2.55E-06	-3.42E-06
1.404296875	-2.40E-06	-2.17E-06	-3.00E-06
1.40625	-2.37E-06	-1.66E-06	-2.68E-06
1.408203125	-2.34E-06	-9.07E-07	-2.20E-06
1.41015625	-2.42E-06	-3.29E-07	-1.36E-06
1.412109375	-2.51E-06	5.12E-08	-7.61E-07
1.4140625	-2.53E-06	3.64E-07	-3.75E-07
1.416015625	-2.49E-06	3.68E-07	1.25E-07
1.41796875	-2.30E-06	1.49E-07	2.45E-07
1.419921875	-1.99E-06	-1.05E-07	8.18E-08
1.421875	-1.70E-06	-6.98E-07	1.48E-07
1.423828125	-1.43E-06	-1.56E-06	-1.09E-07
1.42578125	-1.17E-06	-2.24E-06	-8.26E-07
1.427734375	-1.02E-06	-2.87E-06	-1.21E-06
1.4296875	-9.32E-07	-3.45E-06	-1.62E-06
1.431640625	-8.71E-07	-3.62E-06	-2.57E-06
1.43359375	-8.86E-07	-3.56E-06	-3.40E-06
1.435546875	-8.84E-07	-3.38E-06	-4.22E-06
1.4375	-8.51E-07	-2.84E-06	-5.05E-06
1.439453125	-9.10E-07	-2.24E-06	-4.93E-06
1.44140625	-1.00E-06	-1.73E-06	-4.20E-06
1.443359375	-1.03E-06	-9.68E-07	-3.62E-06
1.4453125	-1.01E-06	-1.88E-07	-2.64E-06
1.447265625	-9.27E-07	1.99E-07	-1.52E-06
1.44921875	-7.24E-07	4.33E-07	-1.01E-06
1.451171875	-5.16E-07	4.99E-07	-3.29E-07
1.453125	-2.66E-07	1.66E-07	5.18E-07
1.455078125	8.20E-08	-2.57E-07	6.60E-07
1.45703125	4.19E-07	-7.05E-07	6.20E-07
1.458984375	8.02E-07	-1.46E-06	4.26E-07
1.4609375	1.28E-06	-2.17E-06	-6.81E-07
1.462890625	1.75E-06	-2.63E-06	-1.83E-06
1.46484375	2.24E-06	-3.16E-06	-2.50E-06
1.466796875	2.75E-06	-3.56E-06	-3.65E-06
1.46875	3.09E-06	-3.60E-06	-4.74E-06
1.470703125	3.24E-06	-3.57E-06	-4.78E-06
1.47265625	3.20E-06	-3.27E-06	-4.58E-06
1.474609375	2.90E-06	-2.53E-06	-3.98E-06
1.4765625	2.42E-06	-1.78E-06	-2.41E-06
1.478515625	1.90E-06	-1.13E-06	-1.06E-06
1.48046875	1.32E-06	-3.89E-07	2.51E-08
1.482421875	7.18E-07	9.85E-08	1.62E-06
1.484375	2.07E-07	2.51E-07	2.55E-06
1.486328125	-1.30E-07	3.03E-07	2.54E-06
1.48828125	-2.32E-07	5.66E-08	2.68E-06
1.490234375	-5.61E-08	-4.94E-07	2.42E-06
1.4921875	2.51E-07	-1.04E-06	1.53E-06
1.494140625	5.63E-07	-1.81E-06	1.11E-06
1.49609375	9.67E-07	-2.80E-06	6.59E-07
1.498046875	1.40E-06	-3.45E-06	-2.79E-07
1.5	1.72E-06	-3.83E-06	-5.77E-07
1.501953125	2.03E-06	-4.10E-06	-5.55E-07
1.50390625	2.29E-06	-3.88E-06	-9.34E-07
1.505859375	2.38E-06	-3.32E-06	-6.21E-07
1.5078125	2.43E-06	-2.69E-06	2.28E-07
1.509765625	2.39E-06	-1.72E-06	6.13E-07
1.51171875	2.17E-06	-6.25E-07	1.41E-06
1.513671875	1.99E-06	1.43E-07	2.47E-06
1.515625	1.90E-06	7.90E-07	2.55E-06
1.517578125	1.73E-06	1.29E-06	2.50E-06
1.51953125	1.58E-06	1.31E-06	2.85E-06
1.521484375	1.49E-06	1.06E-06	2.64E-06
1.5234375	1.34E-06	6.59E-07	2.41E-06
1.525390625	1.18E-06	-1.08E-07	2.54E-06
1.52734375	1.05E-06	-8.73E-07	1.91E-06
1.529296875	7.77E-07	-1.33E-06	1.14E-06
1.53125	4.39E-07	-1.63E-06	9.90E-07
1.533203125	2.02E-07	-1.59E-06	2.07E-07
1.53515625	2.51E-08	-1.09E-06	-9.12E-07
1.537109375	-9.70E-08	-4.56E-07	-1.36E-06
1.5390625	-1.93E-07	3.16E-07	-1.98E-06
1.541015625	-4.09E-07	1.34E-06	-2.39E-06
1.54296875	-6.69E-07	2.29E-06	-1.66E-06
1.544921875	-8.24E-07	3.09E-06	-1.12E-06
1.546875	-9.42E-07	3.85E-06	-9.83E-07
1.548828125	-9.99E-07	4.34E-06	4.34E-08
1.55078125	-9.54E-07	4.49E-06	1.12E-06
1.552734375	-9.76E-07	4.52E-06	1.84E-06
1.5546875	-9.64E-07	4.34E-06	3.19E-06
1.556640625	-7.15E-07	3.89E-06	3.95E-06
1.55859375	-4.04E-07	3.43E-06	3.37E-06
1.560546875	-1.19E-07	2.97E-06	3.04E-06
1.5625	2.16E-07	2.42E-06	2.58E-06
1.564453125	4.46E-07	1.97E-06	1.32E-06
1.56640625	5.06E-07	1.65E-06	5.84E-07
1.568359375	5.10E-07	1.37E-06	4.90E-08
1.5703125	3.88E-07	1.25E-06	-1.02E-06
1.572265625	1.27E-07	1.37E-06	-1.15E-06
1.57421875	-1.55E-07	1.66E-06	-5.26E-07
1.576171875	-5.36E-07	2.10E-06	-3.30E-07
1.578125	-9.97E-07	2.63E-06	5.86E-07
1.580078125	-1.35E-06	3.08E-06	2.24E-06
1.58203125	-1.64E-06	3.43E-06	3.30E-06
1.583984375	-1.90E-06	3.66E-06	4.53E-06
1.5859375	-1.99E-06	3.72E-06	5.91E-06
1.587890625	-1.89E-06	3.63E-06	5.87E-06
1.58984375	-1.65E-06	3.37E-06	5.34E-06
1.591796875	-1.20E-06	2.83E-06	5.17E-06
1.59375	-5.79E-07	2.05E-06	4.15E-06
1.595703125	4.84E-09	1.24E-06	2.96E-06
1.59765625	5.93E-07	5.62E-07	2.61E-06
1.599609375	1.16E-06	5.96E-08	1.68E-06
1.6015625	1.54E-06	-2.82E-07	5.71E-07
1.603515625	1.80E-06	-4.01E-07	5.48E-07
1.60546875	1.97E-06	-2.07E-07	2.74E-07
1.607421875	2.00E-06	2.24E-07	-2.34E-07
1.609375	1.99E-06	7.96E-07	4.19E-07
1.611328125	1.85E-06	1.45E-06	1.12E-06
1.61328125	1.45E-06	2.09E-06	1.42E-06
1.615234375	1.02E-06	2.66E-06	2.36E-06
1.6171875	6.35E-07	3.00E-06	2.92E-06
1.619140625	2.06E-07	3.02E-06	2.72E-06
1.62109375	-1.64E-07	2.81E-06	3.10E-06
1.623046875	-4.10E-07	2.38E-06	3.35E-06
1.625	-6.71E-07	1.68E-06	2.74E-06
1.626953125	-8.69E-07	8.55E-07	2.52E-06
1.62890625	-8.99E-07	3.79E-08	2.23E-06
1.630859375	-8.94E-07	-7.77E-07	1.03E-06
1.6328125	-8.14E-07	-1.45E-06	2.80E-07
1.634765625	-6.35E-07	-1.84E-06	-2.30E-07
1.63671875	-5.65E-07	-2.04E-06	-1.57E-06
1.638671875	-5.26E-07	-2.05E-06	-2.32E-06
1.640625	-4.26E-07	-1.72E-06	-2.27E-06
1.642578125	-4.76E-07	-1.18E-06	-2.76E-06
1.64453125	-5.75E-07	-5.03E-07	-2.74E-06
1.646484375	-5.68E-07	3.39E-07	-1.85E-06
1.6484375	-6.65E-07	1.04E-06	-1.52E-06
1.650390625	-8.33E-07	1.40E-06	-8.66E-07
1.65234375	-8.65E-07	1.59E-06	5.93E-07
1.654296875	-8.34E-07	1.64E-06	1.24E-06
1.65625	-7.03E-07	1.40E-06	1.51E-06
1.658203125	-4.13E-07	9.12E-07	2.03E-06
1.66015625	-2.16E-07	2.25E-07	1.66E-06
1.662109375	-1.36E-07	-6.05E-07	9.52E-07
1.6640625	-1.38E-08	-1.35E-06	7.25E-07
1.666015625	1.96E-08	-2.02E-06	-2.29E-07
1.66796875	-8.96E-08	-2.75E-06	-1.60E-06
1.669921875	-2.46E-07	-3.22E-06	-2.11E-06
1.671875	-5.43E-07	-3.30E-06	-2.72E-06
1.673828125	-9.09E-07	-3.16E-06	-3.46E-06
1.67578125	-1.14E-06	-2.81E-06	-3.10E-06
1.677734375	-1.34E-06	-2.26E-06	-2.59E-06
1.6796875	-1.53E-06	-1.64E-06	-2.28E-06
1.681640625	-1.50E-06	-9.48E-07	-9.62E-07
1.68359375	-1.39E-06	-3.63E-07	3.90E-07
1.685546875	-1.33E-06	-1.26E-07	8.95E-07
1.6875	-1.09E-06	-6.20E-08	1.61E-06
1.689453125	-6.35E-07	-5.50E-08	2.02E-06
1.69140625	-1.86E-07	-3.60E-07	1.47E-06
1.693359375	2.94E-07	-9.81E-07	1.17E-06
1.6953125	7.58E-07	-1.73E-06	9.24E-07
1.697265625	1.14E-06	-2.56E-06	-2.19E-07
1.69921875	1.65E-06	-3.27E-06	-1.23E-06
1.701171875	2.19E-06	-3.68E-06	-1.90E-06
1.703125	2.51E-06	-3.94E-06	-3.06E-06
1.705078125	2.72E-06	-4.00E-06	-3.76E-06
1.70703125	2.83E-06	-3.64E-06	-3.73E-06
1.708984375	2.69E-06	-3.01E-06	-3.93E-06
1.7109375	2.49E-06	-2.21E-06	-3.59E-06
1.712890625	2.24E-06	-1.24E-06	-2.32E-06
1.71484375	1.76E-06	-3.52E-07	-1.31E-06
1.716796875	1.25E-06	3.97E-07	-3.57E-07
1.71875	8.51E-07	1.12E-06	8.57E-07
1.720703125	3.92E-07	1.59E-06	1.39E-06
1.72265625	3.94E-08	1.72E-06	1.55E-06
1.724609375	-2.04E-08	1.61E-06	2.02E-06
1.7265625	-1.93E-08	1.23E-06	1.83E-06
1.728515625	3.23E-08	6.21E-07	1.09E-06
1.73046875	3.02E-07	2.68E-08	6.28E-07
1.732421875	6.50E-07	-5.02E-07	-3.06E-07
1.734375	9.95E-07	-9.87E-07	-1.64E-06
1.736328125	1.40E-06	-1.31E-06	-2.41E-06
1.73828125	1.72E-06	-1.46E-06	-3.14E-06
1.740234375	1.90E-06	-1.45E-06	-3.79E-06
1.7421875	2.07E-06	-1.15E-06	-3.60E-06
1.744140625	2.10E-06	-5.84E-07	-3.21E-06
1.74609375	2.02E-06	6.25E-08	-3.04E-06
1.748046875	1.98E-06	7.30E-07	-2.40E-06
1.75	1.82E-06	1.36E-06	-1.43E-06
1.751953125	1.38E-06	1.79E-06	-5.34E-07
1.75390625	9.32E-07	2.06E-06	5.79E-07
1.755859375	5.79E-07	2.17E-06	1.41E-06
1.7578125	2.37E-07	1.97E-06	1.38E-06
1.759765625	-1.92E-08	1.53E-06	1.07E-06
1.76171875	-2.21E-07	1.02E-06	6.10E-07
1.763671875	-4.33E-07	3.97E-07	-1.82E-07
1.765625	-5.72E-07	-3.26E-07	-7.73E-07
1.767578125	-6.90E-07	-1.01E-06	-1.19E-06
1.76953125	-8.69E-07	-1.63E-06	-1.79E-06
1.771484375	-1.00E-06	-2.02E-06	-2.12E-06
1.7734375	-1.08E-06	-2.06E-06	-2.31E-06
1.775390625	-1.17E-06	-1.91E-06	-2.91E-06
1.77734375	-1.25E-06	-1.61E-06	-3.33E-06
1.779296875	-1.27E-06	-1.08E-06	-3.26E-06
1.78125	-1.28E-06	-4.09E-07	-3.06E-06
1.783203125	-1.28E-06	2.66E-07	-2.39E-06
1.78515625	-1.35E-06	8.35E-07	-1.18E-06
1.787109375	-1.46E-06	1.19E-06	-1.66E-07
1.7890625	-1.46E-06	1.34E-06	6.05E-07
1.791015625	-1.35E-06	1.38E-06	1.21E-06
1.79296875	-1.20E-06	1.15E-06	1.36E-06
1.794921875	-1.01E-06	5.86E-07	1.30E-06
1.796875	-7.85E-07	-1.65E-07	1.03E-06
1.798828125	-5.50E-07	-9.39E-07	2.15E-07
1.80078125	-2.98E-07	-1.66E-06	-6.92E-07
1.802734375	-1.07E-07	-2.26E-06	-1.46E-06
1.8046875	-3.73E-08	-2.71E-06	-2.36E-06
1.806640625	-9.09E-09	-2.91E-06	-3.08E-06
1.80859375	-6.10E-08	-2.83E-06	-3.34E-06
1.810546875	-2.92E-07	-2.51E-06	-3.32E-06
1.8125	-5.94E-07	-1.99E-06	-2.83E-06
1.814453125	-9.36E-07	-1.27E-06	-1.78E-06
1.81640625	-1.35E-06	-4.30E-07	-6.67E-07
1.818359375	-1.66E-06	4.37E-07	3.78E-07
1.8203125	-1.81E-06	1.16E-06	1.45E-06
1.822265625	-1.91E-06	1.62E-06	2.24E-06
1.82421875	-1.85E-06	1.86E-06	2.70E-06
1.826171875	-1.62E-06	1.82E-06	2.86E-06
1.828125	-1.40E-06	1.45E-06	2.38E-06
1.830078125	-1.10E-06	8.85E-07	1.65E-06
1.83203125	-6.74E-07	2.24E-07	1.12E-06
1.833984375	-3.15E-07	-5.42E-07	3.06E-07
1.8359375	9.67E-08	-1.29E-06	-5.37E-07
1.837890625	5.74E-07	-1.78E-06	-8.63E-07
1.83984375	8.52E-07	-1.99E-06	-1.18E-06
1.841796875	1.03E-06	-1.90E-06	-1.34E-06
1.84375	1.23E-06	-1.52E-06	-8.44E-07
1.845703125	1.23E-06	-9.43E-07	-4.13E-07
1.84765625	1.10E-06	-1.26E-07	-1.24E-07
1.849609375	9.86E-07	8.85E-07	7.08E-07
1.8515625	6.93E-07	1.80E-06	1.61E-06
1.853515625	2.77E-07	2.51E-06	2.28E-06
1.85546875	-4.98E-08	3.11E-06	3.07E-06
1.857421875	-4.17E-07	3.41E-06	3.48E-06
1.859375	-8.00E-07	3.28E-06	3.24E-06
1.861328125	-9.44E-07	2.93E-06	3.05E-06
1.86328125	-9.16E-07	2.45E-06	2.77E-06
1.865234375	-7.94E-07	1.82E-06	2.10E-06
1.8671875	-4.71E-07	1.17E-06	1.68E-06
1.869140625	-1.54E-07	4.55E-07	1.36E-06
1.87109375	2.50E-08	-3.30E-07	6.56E-07
1.873046875	2.73E-07	-8.97E-07	1.70E-07
1.875	5.13E-07	-1.15E-06	-1.60E-07
1.876953125	6.21E-07	-1.18E-06	-8.86E-07
1.87890625	8.10E-07	-9.26E-07	-1.14E-06
1.880859375	1.02E-06	-4.06E-07	-7.17E-07
1.8828125	1.00E-06	2.62E-07	-5.04E-07
1.884765625	9.14E-07	1.03E-06	-1.17E-08
1.88671875	8.42E-07	1.72E-06	1.10E-06
1.888671875	6.44E-07	2.19E-06	1.94E-06
1.890625	4.62E-07	2.52E-06	2.79E-06
1.892578125	3.65E-07	2.69E-06	3.94E-06
1.89453125	1.59E-07	2.49E-06	4.34E-06
1.896484375	-3.27E-08	1.93E-06	4.03E-06
1.8984375	-7.79E-08	1.16E-06	3.77E-06
1.900390625	-1.94E-07	2.12E-07	3.03E-06
1.90234375	-3.32E-07	-6.78E-07	1.90E-06
1.904296875	-3.44E-07	-1.36E-06	1.19E-06
1.90625	-4.21E-07	-1.87E-06	3.08E-07
1.908203125	-5.49E-07	-2.21E-06	-7.50E-07
1.91015625	-5.51E-07	-2.32E-06	-9.92E-07
1.912109375	-6.13E-07	-2.22E-06	-8.95E-07
1.9140625	-7.97E-07	-1.90E-06	-9.01E-07
1.916015625	-9.07E-07	-1.27E-06	-3.07E-07
1.91796875	-1.03E-06	-4.46E-07	4.58E-07
1.919921875	-1.25E-06	3.20E-07	8.11E-07
1.921875	-1.39E-06	1.05E-06	1.43E-06
