time	P	Y	R
7.012	9.69E-05	1.33E-05	4.99E-05
7.016	9.81E-05	1.14E-05	4.53E-05
7.02	9.62E-05	1.32E-05	4.04E-05
7.024	9.27E-05	1.54E-05	3.81E-05
7.028	8.54E-05	2.52E-05	3.30E-05
7.032	9.14E-05	2.77E-05	2.24E-05
7.036	8.76E-05	2.98E-05	3.96E-05
7.04	8.42E-05	2.79E-05	5.39E-05
7.044	9.04E-05	3.00E-05	5.64E-05
7.048	6.84E-05	4.02E-05	4.45E-05
7.052	7.32E-05	3.85E-05	5.63E-05
7.056	7.36E-05	2.90E-05	6.57E-05
7.06	8.16E-05	2.35E-05	7.33E-05
7.064	8.64E-05	3.73E-05	8.45E-05
7.068	9.76E-05	4.31E-05	9.03E-05
7.072	0.0001016470667	5.65E-05	9.51E-05
7.076	0.0001037378827	4.66E-05	0.0001028258634
7.08	9.72E-05	4.11E-05	0.0001244905191
7.084	9.31E-05	3.51E-05	0.0001338319616
7.088	9.17E-05	3.34E-05	0.0001311534352
7.092	9.70E-05	3.17E-05	0.0001273016465
7.096	9.36E-05	4.15E-05	0.0001146289205
7.1	8.37E-05	3.58E-05	0.0001057042956
7.104	7.27E-05	3.00E-05	8.95E-05
7.108	6.87E-05	3.61E-05	9.50E-05
7.112	7.11E-05	3.06E-05	0.0001004155119
7.116	6.07E-05	2.11E-05	0.0001154034776
7.12	5.52E-05	1.94E-05	0.0001316441639
7.124	5.02E-05	1.40E-05	0.0001357109602
7.128	4.46E-05	1.24E-05	0.0001317011379
7.132	3.81E-05	1.85E-05	0.0001251062015
7.136	3.56E-05	1.29E-05	0.0001375019666
7.14	4.85E-05	1.87E-05	0.000127236204
7.144	4.86E-05	1.67E-05	0.000113732009
7.148	4.50E-05	1.92E-05	0.0001067680737
7.152	3.84E-05	2.93E-05	0.0001028697208
7.156	3.50E-05	2.36E-05	0.0001117988091
7.16	4.24E-05	2.93E-05	0.0001098889372
7.164	3.93E-05	3.92E-05	0.0001189284557
7.168	3.28E-05	4.51E-05	0.0001109501724
7.172	4.23E-05	3.94E-05	8.92E-05
7.176	4.70E-05	3.72E-05	8.74E-05
7.18	4.13E-05	3.95E-05	7.53E-05
7.184	3.35E-05	3.81E-05	9.90E-05
7.188	3.78E-05	2.85E-05	0.0001009536075
7.192	3.84E-05	2.26E-05	9.97E-05
7.196	3.94E-05	2.07E-05	9.04E-05
7.2	4.81E-05	2.27E-05	8.06E-05
7.204	4.26E-05	2.48E-05	6.68E-05
7.208	3.37E-05	3.43E-05	6.41E-05
7.212	2.60E-05	4.01E-05	7.21E-05
7.216	3.37E-05	4.97E-05	7.90E-05
7.22	3.32E-05	4.75E-05	8.54E-05
7.224	3.41E-05	3.76E-05	7.34E-05
7.228	3.78E-05	3.14E-05	9.39E-05
7.232	4.15E-05	2.96E-05	8.72E-05
7.236	4.70E-05	2.41E-05	9.73E-05
7.24	5.30E-05	2.63E-05	9.73E-05
7.244	5.29E-05	2.82E-05	7.28E-05
7.248	6.21E-05	3.42E-05	5.48E-05
7.252	5.14E-05	2.47E-05	5.38E-05
7.256	5.87E-05	1.86E-05	6.24E-05
7.26	3.81E-05	9.63E-06	6.14E-05
7.264	4.54E-05	1.17E-05	4.83E-05
7.268	3.90E-05	1.39E-05	4.31E-05
7.272	4.46E-05	1.60E-05	4.09E-05
7.276	4.61E-05	2.20E-05	5.28E-05
7.28	4.82E-05	1.61E-05	3.26E-05
7.284	5.50E-05	1.83E-05	1.51E-05
7.288	5.45E-05	2.43E-05	1.68E-05
7.292	5.18E-05	2.27E-05	2.45E-05
7.296	5.69E-05	2.48E-05	4.13E-05
7.3	5.82E-05	3.09E-05	3.85E-05
7.304	4.45E-05	3.68E-05	3.55E-05
7.308	3.96E-05	3.50E-05	3.84E-05
7.312	2.76E-05	2.96E-05	3.27E-05
7.316	2.16E-05	2.01E-05	5.22E-05
7.32	2.20E-05	1.10E-05	5.15E-05
7.324	1.20E-06	1.37E-05	4.83E-05
7.328	5.17E-06	1.62E-05	5.87E-05
7.332	1.22E-05	1.04E-05	6.93E-05
7.336	1.52E-05	8.72E-06	8.51E-05
7.34	1.16E-05	-4.28E-06	8.48E-05
7.344	1.89E-06	-9.35E-06	8.31E-05
7.348	-5.29E-06	-6.54E-06	7.22E-05
7.352	-1.05E-05	-1.58E-05	8.68E-05
7.356	-4.31E-06	-9.56E-06	9.75E-05
7.36	-7.67E-07	-3.71E-06	9.60E-05
7.364	-2.98E-06	-1.30E-05	0.0001069940629
7.368	9.12E-06	-1.86E-05	0.000118973538
7.372	8.14E-06	-8.24E-06	0.0001170494799
7.376	4.11E-06	-2.17E-06	0.0001206462178
7.38	-5.48E-06	-4.07E-06	0.0001189028676
7.384	3.19E-06	-5.33E-06	0.0001132054026
7.388	1.03E-05	-1.45E-05	0.0001144227872
7.392	1.08E-05	-1.59E-05	0.0001209888981
7.396	1.22E-05	-1.33E-05	0.0001247346144
7.4	1.14E-05	-1.11E-05	0.0001307758685
7.404	3.11E-06	-1.25E-05	0.0001454504603
7.408	3.59E-07	-1.79E-05	0.000139270556
7.412	1.08E-05	-1.55E-05	0.0001378376294
7.416	3.73E-06	-1.66E-05	0.0001472980539
7.42	-2.03E-06	-1.79E-05	0.0001507361091
7.424	7.13E-06	-1.19E-05	0.000157549911
7.428	1.68E-05	-1.72E-05	0.0001645178509
7.432	2.27E-05	-2.21E-05	0.0001555481329
7.436	1.18E-05	-2.32E-05	0.0001503238245
7.44	2.50E-06	-2.49E-05	0.00013985284
7.444	-6.77E-06	-1.82E-05	0.0001383400684
7.448	-1.27E-06	-1.21E-05	0.0001236876612
7.452	3.84E-06	-6.26E-06	0.0001030948955
7.456	-2.47E-06	-3.77E-06	9.40E-05
7.46	-6.03E-06	-9.18E-06	8.73E-05
7.464	-4.32E-06	-2.22E-05	7.91E-05
7.468	-1.30E-05	-2.31E-05	8.62E-05
7.472	-3.16E-05	-3.23E-05	7.53E-05
7.476	-3.50E-05	-4.56E-05	6.58E-05
7.48	-3.24E-05	-4.66E-05	6.32E-05
7.484	-3.09E-05	-4.37E-05	6.36E-05
7.488	-2.66E-05	-4.49E-05	7.74E-05
7.492	-3.85E-05	-4.23E-05	6.87E-05
7.496	-3.58E-05	-4.35E-05	5.45E-05
7.5	-3.87E-05	-5.25E-05	3.89E-05
7.504	-3.34E-05	-5.74E-05	4.30E-05
7.508	-3.66E-05	-5.45E-05	4.01E-05
7.512	-2.92E-05	-3.62E-05	3.10E-05
7.516	-2.26E-05	-3.39E-05	2.32E-05
7.52	-2.26E-05	-3.10E-05	2.50E-05
7.524	-2.60E-05	-4.00E-05	4.34E-05
7.528	-2.11E-05	-4.12E-05	6.10E-05
7.532	-2.16E-05	-4.62E-05	5.58E-05
7.536	-1.74E-05	-4.74E-05	7.40E-05
7.54	-2.88E-05	-4.82E-05	4.16E-05
7.544	-2.76E-05	-5.29E-05	1.92E-05
7.548	-2.36E-05	-6.56E-05	6.84E-06
7.552	-2.64E-05	-6.24E-05	1.97E-05
7.556	-2.60E-05	-5.96E-05	2.43E-05
7.56	-3.22E-05	-5.62E-05	1.75E-05
7.564	-2.71E-05	-5.72E-05	2.82E-05
7.568	-3.62E-05	-6.54E-05	4.17E-05
7.572	-3.14E-05	-6.24E-05	5.87E-05
7.576	-3.74E-05	-6.35E-05	5.94E-05
7.58	-4.32E-05	-6.06E-05	4.67E-05
7.584	-5.36E-05	-5.42E-05	2.27E-05
7.588	-4.36E-05	-4.74E-05	4.97E-06
7.592	-4.86E-05	-5.22E-05	1.23E-05
7.596	-4.36E-05	-5.27E-05	2.75E-05
7.6	-3.99E-05	-5.75E-05	2.91E-05
7.604	-4.83E-05	-5.47E-05	2.14E-05
7.608	-5.53E-05	-5.55E-05	1.57E-05
7.612	-5.85E-05	-5.64E-05	5.74E-07
7.616	-5.08E-05	-4.20E-05	1.05E-05
7.62	-4.44E-05	-3.92E-05	1.23E-05
7.624	-4.04E-05	-4.06E-05	4.91E-06
7.628	-4.97E-05	-2.98E-05	-1.25E-07
7.632	-4.44E-05	-2.28E-05	5.70E-06
7.636	-3.49E-05	-1.67E-05	2.22E-05
7.64	-1.93E-05	-2.20E-05	3.74E-05
7.644	-2.41E-05	-2.69E-05	4.01E-05
7.648	-3.07E-05	-2.79E-05	3.31E-05
7.652	-2.48E-05	-2.94E-05	2.74E-05
7.656	-1.99E-05	-2.67E-05	1.03E-05
7.66	-9.04E-06	-3.16E-05	3.64E-05
7.664	-1.17E-05	-3.68E-05	3.66E-05
7.668	-2.03E-05	-3.80E-05	4.25E-05
7.672	-8.37E-06	-3.57E-05	3.39E-05
7.676	-5.72E-06	-3.28E-05	4.87E-05
7.68	3.00E-06	-2.28E-05	5.11E-05
7.684	5.89E-06	-1.62E-05	4.45E-05
7.688	9.30E-06	-1.76E-05	2.12E-05
7.692	1.17E-05	-1.88E-05	2.45E-05
7.696	5.62E-06	-1.27E-05	3.81E-05
7.7	-8.08E-07	-1.42E-05	4.29E-05
7.704	-5.45E-06	-3.97E-06	3.77E-05
7.708	-1.27E-05	-9.35E-06	3.38E-05
7.712	-1.68E-05	-6.88E-06	3.07E-05
7.716	-2.15E-05	-4.62E-06	3.32E-05
7.72	-1.87E-05	-2.15E-06	4.18E-05
7.724	-2.35E-05	-3.20E-06	5.21E-05
7.728	-3.64E-05	-8.02E-06	6.02E-05
7.732	-4.31E-05	-1.89E-06	4.92E-05
7.736	-3.92E-05	-2.99E-06	5.76E-05
7.74	-4.61E-05	-8.40E-06	5.82E-05
7.744	-5.30E-05	-1.34E-05	7.20E-05
7.748	-6.78E-05	-1.06E-05	9.48E-05
7.752	-6.94E-05	-7.94E-06	0.000111197055
7.756	-7.10E-05	-5.31E-06	0.0001170780594
7.76	-6.75E-05	-2.71E-06	0.0001108197941
7.764	-7.35E-05	-1.18E-07	0.0001117091664
7.768	-7.87E-05	9.69E-06	0.0001145225977
7.772	-7.87E-05	1.02E-06	0.0001263186636
7.776	-7.85E-05	-4.37E-06	0.000121757289
7.78	-8.89E-05	-5.15E-06	0.0001384635786
7.784	-8.04E-05	1.35E-06	0.0001397965368
7.788	-6.91E-05	7.53E-06	0.0001357542566
7.792	-6.90E-05	1.73E-05	0.000136665315
7.796	-8.34E-05	2.35E-05	0.0001148826105
7.8	-8.72E-05	1.80E-05	0.0001152766982
7.804	-8.56E-05	2.01E-05	0.0001090330116
7.808	-8.57E-05	2.24E-05	0.0001118802577
7.812	-8.37E-05	2.07E-05	0.0001160460466
7.816	-8.90E-05	7.57E-06	0.0001100252301
7.82	-9.08E-05	-1.48E-06	0.0001059990305
7.824	-9.08E-05	-7.03E-06	0.0001002671937
7.828	-9.66E-05	-1.17E-05	0.0001082398215
7.832	-9.33E-05	-5.35E-06	0.0001194679583
7.836	-0.000101294804	1.00E-06	0.0001393150968
7.84	-0.0001055042853	6.96E-06	0.0001340974132
7.844	-0.0001104020823	1.29E-05	0.0001185975123
7.848	-0.0001097842206	7.45E-06	0.000107290625
7.852	-0.0001183530434	-1.84E-06	0.0001143204695
7.856	-0.0001160514468	-7.30E-06	0.000114563941
7.86	-0.0001087039191	-1.26E-05	0.00012218481
7.864	-0.0001019347866	-1.81E-05	0.0001052027245
7.868	-9.35E-05	-1.17E-05	9.65E-05
7.872	-8.11E-05	-1.57E-06	8.40E-05
7.876	-7.82E-05	-6.85E-06	7.33E-05
7.88	-8.81E-05	-1.20E-05	6.12E-05
7.884	-9.41E-05	-1.29E-05	5.96E-05
7.888	-8.86E-05	-2.21E-05	6.53E-05
7.892	-9.09E-05	-2.33E-05	6.97E-05
7.896	-0.0001035937028	-2.42E-05	8.18E-05
7.9	-9.80E-05	-2.96E-05	7.04E-05
7.904	-8.62E-05	-3.07E-05	6.76E-05
7.908	-7.54E-05	-3.56E-05	6.95E-05
7.912	-8.37E-05	-3.70E-05	6.41E-05
7.916	-9.95E-05	-4.58E-05	2.40E-05
7.92	-0.0001036051663	-5.05E-05	1.60E-05
7.924	-0.0001149005612	-5.55E-05	9.19E-06
7.928	-0.000103220803	-5.29E-05	1.33E-05
7.932	-0.0001001562239	-4.61E-05	1.34E-05
7.936	-8.99E-05	-3.95E-05	1.66E-05
7.94	-9.97E-05	-4.43E-05	9.97E-06
7.944	-9.94E-05	-4.55E-05	1.05E-05
7.948	-0.0001027775136	-5.44E-05	2.88E-06
7.952	-0.0001093224889	-5.54E-05	2.82E-06
7.956	-0.000106189406	-5.27E-05	-1.20E-05
7.96	-0.0001160713649	-4.58E-05	-1.71E-05
7.964	-0.0001288109495	-4.29E-05	-1.81E-05
7.968	-0.0001312162622	-4.02E-05	-1.93E-05
7.972	-0.0001321772746	-4.50E-05	-2.94E-05
7.976	-0.0001364806296	-4.96E-05	-5.36E-05
7.98	-0.0001327183134	-4.32E-05	-7.50E-05
7.984	-0.0001232786845	-4.07E-05	-7.39E-05
7.988	-0.0001265675141	-2.64E-05	-7.70E-05
7.992	-0.0001314064168	-2.40E-05	-8.96E-05
7.996	-0.000124152177	-2.52E-05	-9.12E-05
8	-0.0001107521483	-1.88E-05	-8.79E-05
8.004	-9.89E-05	-1.61E-05	-7.95E-05
8.008	-0.00010375972	-1.31E-05	-6.50E-05
8.012	-9.37E-05	-2.25E-05	-6.33E-05
8.016	-9.28E-05	-2.72E-05	-5.46E-05
8.02	-7.65E-05	-2.88E-05	-4.72E-05
8.024	-7.64E-05	-3.77E-05	-5.09E-05
8.028	-8.30E-05	-4.99E-05	-5.84E-05
8.032	-6.80E-05	-5.88E-05	-7.36E-05
8.036	-6.86E-05	-6.35E-05	-6.93E-05
8.04	-5.93E-05	-6.07E-05	-6.29E-05
8.044	-6.70E-05	-4.60E-05	-5.61E-05
8.048	-6.58E-05	-5.48E-05	-7.20E-05
8.052	-5.96E-05	-5.97E-05	-8.17E-05
8.056	-6.32E-05	-6.42E-05	-9.27E-05
8.06	-7.23E-05	-6.04E-05	-0.0001056305733
8.064	-6.05E-05	-5.37E-05	-0.0001065357826
8.068	-5.98E-05	-4.31E-05	-0.0001097609504
8.072	-6.26E-05	-4.03E-05	-0.0001183205362
8.076	-7.15E-05	-4.16E-05	-0.000131046454
8.08	-7.20E-05	-3.86E-05	-0.0001358456959
8.084	-6.28E-05	-3.22E-05	-0.0001327058124
8.088	-7.79E-05	-2.14E-05	-0.0001277508618
8.092	-9.28E-05	-2.61E-05	-0.0001293415946
8.096	-0.000101404574	-3.08E-05	-0.0001239726241
8.1	-9.93E-05	-3.22E-05	-0.0001138966133
8.104	-9.85E-05	-3.32E-05	-0.0001008452448
8.108	-0.0001060912158	-1.88E-05	-8.79E-05
8.112	-0.0001041026472	-2.40E-05	-7.12E-05
8.116	-0.0001024707332	-2.12E-05	-6.04E-05
8.12	-0.000102977912	-1.85E-05	-5.59E-05
8.124	-9.20E-05	-1.19E-05	-5.66E-05
8.128	-9.67E-05	-9.11E-06	-6.85E-05
8.132	-9.72E-05	-1.03E-05	-6.00E-05
8.136	-8.77E-05	-1.17E-05	-4.67E-05
8.14	-9.63E-05	-1.24E-05	-5.13E-05
8.144	-0.0001092483561	-1.00E-05	-5.80E-05
8.148	-0.000107531159	1.18E-07	-5.46E-05
8.152	-0.0001061755825	2.63E-06	-6.05E-05
8.156	-0.0001077851118	1.50E-06	-5.74E-05
8.16	-0.0001041973281	7.95E-06	-5.54E-05
8.164	-0.0001026602651	1.83E-05	-4.80E-05
8.168	-0.0001094999642	5.56E-06	-5.23E-05
8.172	-0.0001069029148	8.19E-06	-6.19E-05
8.176	-0.0001040949943	1.46E-05	-6.09E-05
8.18	-9.66E-05	1.32E-05	-4.21E-05
8.184	-0.000105815922	1.93E-05	-4.66E-05
8.188	-9.32E-05	2.88E-05	-2.96E-05
8.192	-0.0001060151108	1.93E-05	-2.54E-05
8.196	-9.56E-05	1.75E-05	-1.87E-05
8.2	-9.52E-05	2.41E-05	-1.27E-05
8.204	-9.55E-05	1.48E-05	-1.58E-05
8.208	-0.0001040981149	9.23E-06	-2.26E-05
8.212	-9.51E-05	1.09E-05	-2.15E-05
8.216	-8.54E-05	5.55E-06	-1.41E-05
8.22	-7.04E-05	4.15E-06	-1.52E-06
8.224	-6.67E-05	2.78E-06	9.23E-07
8.228	-6.68E-05	1.12E-06	-7.44E-06
8.232	-7.04E-05	-4.07E-06	-1.79E-05
8.236	-7.06E-05	-5.30E-06	-2.69E-05
8.24	-5.92E-05	1.03E-06	-2.08E-05
8.244	-5.36E-05	-4.26E-06	-3.00E-06
8.248	-5.22E-05	1.98E-06	3.62E-06
8.252	-6.05E-05	4.29E-06	3.70E-06
8.256	-7.41E-05	6.63E-06	-2.70E-06
8.26	-7.83E-05	-2.41E-06	-2.36E-05
8.264	-8.37E-05	4.09E-06	-2.56E-05
8.268	-8.25E-05	1.43E-05	5.20E-06
8.272	-8.48E-05	2.42E-05	1.41E-06
8.276	-7.02E-05	3.02E-05	4.67E-06
8.28	-5.98E-05	3.60E-05	-1.25E-06
8.284	-5.42E-05	4.92E-05	2.45E-05
8.288	-5.60E-05	4.74E-05	1.94E-05
8.292	-5.22E-05	5.28E-05	9.33E-06
8.296	-5.40E-05	6.23E-05	3.34E-06
8.3	-5.58E-05	6.01E-05	1.08E-05
8.304	-5.17E-05	6.21E-05	-5.64E-06
8.308	-3.74E-05	6.01E-05	3.40E-07
8.312	-3.77E-05	5.43E-05	-2.39E-07
8.316	-3.89E-05	6.35E-05	1.43E-05
8.32	-3.63E-05	6.20E-05	1.96E-05
8.324	-3.62E-05	5.62E-05	1.33E-05
8.328	-3.84E-05	4.69E-05	8.57E-07
8.332	-3.54E-05	5.31E-05	1.70E-05
8.336	-3.26E-05	5.86E-05	2.47E-05
8.34	-3.21E-05	5.28E-05	3.57E-05
8.344	-2.73E-05	5.85E-05	2.28E-05
8.348	-1.85E-05	6.08E-05	1.71E-05
8.352	-3.60E-06	5.49E-05	1.24E-05
8.356	-7.60E-06	5.99E-05	-4.86E-06
8.36	-3.14E-07	6.18E-05	3.57E-06
8.364	2.63E-06	5.99E-05	7.74E-06
8.368	6.74E-07	6.96E-05	5.00E-06
8.372	-9.04E-07	6.36E-05	-3.68E-06
8.376	1.12E-06	6.17E-05	-2.03E-05
8.38	-3.05E-06	6.75E-05	-1.83E-05
8.384	-1.76E-05	6.94E-05	-1.97E-05
8.388	-2.64E-05	7.54E-05	2.87E-06
8.392	-1.93E-05	8.10E-05	-7.75E-06
8.396	-1.45E-05	7.87E-05	-7.97E-06
8.4	-1.05E-05	7.64E-05	-2.78E-05
8.404	-4.44E-06	8.18E-05	-2.25E-05
8.408	-6.54E-06	8.36E-05	-2.23E-05
8.412	-8.20E-07	8.54E-05	-2.17E-05
8.416	-1.06E-05	9.09E-05	-2.68E-05
8.42	-2.43E-06	9.23E-05	-2.65E-05
8.424	-3.12E-06	0.000101667278	-1.45E-05
8.428	-5.09E-06	0.0001070113518	-2.02E-05
8.432	-7.21E-06	0.0001006027136	-3.38E-05
8.436	-1.30E-05	9.46E-05	-4.32E-05
8.44	-1.11E-05	9.62E-05	-5.35E-05
8.444	-8.19E-06	9.78E-05	-5.45E-05
8.448	-1.23E-05	9.94E-05	-3.19E-05
8.452	-2.43E-05	8.97E-05	-4.72E-05
8.456	-3.07E-05	8.77E-05	-4.65E-05
8.46	-3.97E-05	8.55E-05	-6.19E-05
8.464	-3.47E-05	9.07E-05	-4.70E-05
8.468	-4.02E-05	9.98E-05	-4.24E-05
8.472	-4.48E-05	0.0001012617196	-4.79E-05
8.476	-5.33E-05	0.0001067522685	-4.90E-05
8.48	-6.14E-05	9.66E-05	-5.72E-05
8.484	-6.22E-05	9.44E-05	-6.20E-05
8.488	-6.37E-05	9.63E-05	-5.94E-05
8.492	-7.22E-05	9.80E-05	-5.86E-05
8.496	-7.41E-05	9.56E-05	-6.99E-05
8.5	-6.35E-05	9.35E-05	-6.52E-05
8.504	-4.53E-05	9.12E-05	-6.18E-05
8.508	-3.70E-05	9.64E-05	-5.05E-05
8.512	-3.83E-05	8.65E-05	-5.02E-05
8.516	-4.78E-05	9.61E-05	-4.82E-05
8.52	-5.26E-05	0.0001090565263	-5.18E-05
8.524	-5.64E-05	0.0001181465968	-6.34E-05
8.528	-5.46E-05	0.0001229691202	-5.67E-05
8.532	-5.45E-05	0.0001317728979	-5.19E-05
8.536	-4.54E-05	0.0001366133919	-3.34E-05
8.54	-4.98E-05	0.0001413568472	-4.54E-05
8.544	-5.41E-05	0.0001422026474	-5.58E-05
8.548	-4.34E-05	0.0001469254534	-6.93E-05
8.552	-3.48E-05	0.0001439307284	-7.05E-05
8.556	-1.69E-05	0.0001372910871	-6.63E-05
8.56	-2.01E-05	0.0001423521487	-6.30E-05
8.564	-8.64E-06	0.0001470228427	-5.87E-05
8.568	-6.44E-06	0.0001403754374	-6.05E-05
8.572	-1.09E-05	0.0001336910263	-6.31E-05
8.576	4.81E-06	0.0001307548151	-5.16E-05
8.58	1.27E-05	0.0001280417425	-3.76E-05
8.584	2.15E-06	0.0001334065461	-3.90E-05
8.588	-3.09E-06	0.0001269469268	-5.96E-05
8.592	-6.58E-06	0.000124402507	-7.97E-05
8.596	-5.70E-06	0.000125710528	-8.02E-05
8.6	-3.50E-06	0.0001225830088	-6.00E-05
8.604	-3.77E-06	0.0001236581211	-5.07E-05
8.608	-6.89E-06	0.0001282121149	-5.05E-05
8.612	-1.23E-05	0.0001252232907	-5.61E-05
8.616	-1.36E-05	0.0001186625676	-5.14E-05
8.62	-7.71E-06	0.0001239694768	-5.78E-05
8.624	-1.17E-05	0.00012539293	-5.70E-05
8.628	-2.85E-05	0.0001189512406	-5.27E-05
8.632	-1.91E-05	0.0001203300461	-5.59E-05
8.636	-5.64E-06	0.0001172580599	-4.98E-05
8.64	-2.18E-06	0.0001185608714	-3.04E-05
8.644	2.26E-06	0.0001119794981	-8.37E-06
8.648	-5.25E-06	0.0001091295875	-1.23E-05
8.652	-1.13E-05	0.0001024716874	-1.98E-05
8.656	-1.07E-05	0.0001077070468	-1.45E-05
8.66	5.44E-06	0.0001126427329	-1.54E-05
8.664	8.94E-06	0.0001176780474	-1.49E-05
8.668	1.67E-05	0.0001186916642	-5.87E-06
8.672	1.19E-05	0.0001081354973	3.75E-06
8.676	3.17E-06	0.0001051978876	-1.03E-05
8.68	-3.61E-06	9.82E-05	-1.81E-05
8.684	-2.34E-05	9.59E-05	-2.47E-05
8.688	-3.74E-05	8.97E-05	-1.70E-05
8.692	-4.09E-05	9.10E-05	-2.23E-05
8.696	-5.01E-05	9.23E-05	-2.29E-05
8.7	-6.62E-05	8.62E-05	-2.68E-05
8.704	-5.97E-05	8.37E-05	-2.42E-05
8.708	-4.97E-05	8.49E-05	-2.13E-05
8.712	-4.65E-05	7.83E-05	-9.53E-06
8.716	-4.52E-05	7.61E-05	2.20E-06
8.72	-4.91E-05	6.97E-05	2.74E-06
8.724	-4.77E-05	7.11E-05	-1.43E-05
8.728	-5.80E-05	7.63E-05	-2.01E-05
8.732	-6.87E-05	8.18E-05	-1.68E-05
8.736	-8.04E-05	7.95E-05	-2.61E-05
8.74	-7.03E-05	8.43E-05	-2.84E-05
8.744	-7.04E-05	8.18E-05	-2.40E-05
8.748	-6.79E-05	7.91E-05	-4.15E-05
8.752	-6.50E-05	8.39E-05	-5.44E-05
8.756	-8.02E-05	8.56E-05	-6.49E-05
8.76	-8.40E-05	9.11E-05	-6.49E-05
8.764	-9.69E-05	9.24E-05	-7.26E-05
8.768	-0.0001048609296	8.61E-05	-7.03E-05
8.772	-0.0001055775413	7.55E-05	-6.14E-05
8.776	-0.0001045319969	7.31E-05	-5.54E-05
8.78	-0.0001102770303	6.67E-05	-5.05E-05
8.784	-0.000110972829	6.03E-05	-4.14E-05
8.788	-0.0001116725357	4.68E-05	-4.58E-05
8.792	-0.0001186047626	5.25E-05	-6.18E-05
8.796	-0.0001264438968	5.04E-05	-5.46E-05
8.8	-0.0001293706244	5.21E-05	-6.12E-05
8.804	-0.000136789371	5.37E-05	-4.18E-05
8.808	-0.0001328311792	4.71E-05	-5.31E-05
8.812	-0.0001321025341	4.50E-05	-3.49E-05
8.816	-0.000141731651	4.64E-05	-4.98E-05
8.82	-0.000139124083	5.54E-05	-6.33E-05
8.824	-0.000142143484	4.92E-05	-5.35E-05
8.828	-0.0001385448583	4.31E-05	-5.73E-05
8.832	-0.0001487029581	4.44E-05	-6.71E-05
8.836	-0.0001450283768	4.18E-05	-6.37E-05
8.84	-0.0001351052399	3.58E-05	-5.52E-05
8.844	-0.0001457582909	3.36E-05	-6.85E-05
8.848	-0.0001471890964	3.54E-05	-7.21E-05
8.852	-0.0001429164978	4.09E-05	-7.65E-05
8.856	-0.0001310089053	5.00E-05	-6.99E-05
8.86	-0.0001295414546	5.14E-05	-6.32E-05
8.864	-0.0001280563139	5.68E-05	-6.43E-05
8.868	-0.0001260137555	6.58E-05	-6.20E-05
8.872	-0.0001272816843	7.09E-05	-6.24E-05
8.876	-0.000120014418	7.97E-05	-6.14E-05
8.88	-0.0001125482372	8.45E-05	-8.39E-05
8.884	-0.0001124755262	7.82E-05	-8.10E-05
8.888	-0.0001189914031	8.33E-05	-8.64E-05
8.892	-0.0001240637621	9.24E-05	-8.43E-05
8.896	-0.0001226849469	9.35E-05	-8.52E-05
8.9	-0.0001172519468	8.30E-05	-8.80E-05
8.904	-0.0001136651148	7.65E-05	-7.83E-05
8.908	-0.0001153006083	7.78E-05	-8.53E-05
8.912	-0.0001071775124	8.32E-05	-8.16E-05
8.916	-0.000109822532	9.20E-05	-8.89E-05
8.92	-0.0001109191692	9.39E-05	-7.63E-05
8.924	-0.000116647449	9.50E-05	-7.25E-05
8.928	-0.0001140999235	9.22E-05	-6.72E-05
8.932	-0.0001226394451	9.39E-05	-6.98E-05
8.936	-0.0001140626939	9.50E-05	-7.25E-05
8.94	-0.0001051017393	0.0001075218822	-5.08E-05
8.944	-0.0001037701017	0.0001123645729	-5.58E-05
8.948	-0.0001083412268	0.0001093917728	-5.02E-05
8.952	-0.000124125278	0.0001029829307	-5.93E-05
8.956	-0.0001217285697	9.99E-05	-4.71E-05
8.96	-0.0001369502619	9.74E-05	-4.00E-05
8.964	-0.0001375778524	9.83E-05	-3.13E-05
8.968	-0.0001293684487	9.53E-05	-3.73E-05
8.972	-0.0001211526892	9.99E-05	-2.25E-05
8.976	-0.0001291055834	0.0001047732118	-1.05E-05
8.98	-0.0001247728689	9.80E-05	-2.25E-05
8.984	-0.000119850412	0.0001068077666	-1.49E-05
8.988	-0.0001170055228	0.0001041480537	-2.69E-05
8.992	-0.0001193096607	0.0001012965686	-3.75E-05
8.996	-0.0001136406541	0.0001060783911	-4.56E-05
9	-0.0001053642152	0.0001029398262	-5.14E-05
9.004	-0.0001111062847	9.23E-05	-4.84E-05
9.008	-0.00011160673	9.35E-05	-5.86E-05
9.012	-0.0001073499475	9.45E-05	-5.47E-05
9.016	-0.0001140984338	0.0001035940469	-5.77E-05
9.02	-0.0001126940873	0.000104292799	-6.42E-05
9.024	-0.000101270125	0.0001011872223	-7.90E-05
9.028	-9.67E-05	9.79E-05	-8.02E-05
9.032	-9.78E-05	9.11E-05	-7.12E-05
9.036	-0.0001079869835	8.85E-05	-5.12E-05
9.04	-0.0001140363821	9.37E-05	-5.63E-05
9.044	-0.0001268818863	9.48E-05	-6.21E-05
9.048	-0.0001252804765	1.00E-04	-5.73E-05
9.052	-0.0001235444206	0.0001012869965	-6.06E-05
9.056	-0.000127638737	9.47E-05	-5.58E-05
9.06	-0.0001270868336	8.79E-05	-3.91E-05
9.064	-0.0001316561882	9.31E-05	-2.57E-05
9.068	-0.0001246894676	9.43E-05	-2.40E-05
9.072	-0.000116375003	9.89E-05	-3.61E-05
